tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:35:03	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF19	1.8	211.0	None	g	-21.2	4.34e-08	19	8	7.7e-10	9.01e-10	8.66e-10	u	273	69	0.07	0	0.0	0.0	273
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:36:23	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF20	1.7	211.5	None	g	-19.6	4.1900000000000005e-08	20	8	7.79e-10	6.75e-10	8.44e-10	u	273	70	0.08	0	0.0	0.0	273
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:37:44	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF21	1.7	211.9	None	g	-17.7	4.07e-08	21	8	7.689999999999999e-10	6.55e-10	8.24e-10	u	273	71	0.09	0	0.0	0.0	273
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:39:05	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF22	1.7	212.4	None	g	-16.3	3.9700000000000005e-08	22	8	7.77e-10	6.73e-10	7.240000000000001e-10	u	273	72	0.1	0	0.0	0.0	273
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:40:27	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF23	1.8	213.3	None	g	-13.7	3.82e-08	23	8	7.5e-10	6.320000000000001e-10	8.14e-10	u	273	73	0.12	0	0.0	0.0	273
None	This study	Kallander Creek rhyolite block samples	CF1.6	CF1	CF1.6b	CF1.6b:LP-DIR-AF	hargrave 2018-08-24 20:41:51	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF1.6b:LP-DIR-AF24	1.7	214.1	None	g	-20.0	3.93e-08	24	8	8.12e-10	6.96e-10	6.38e-10	u	273	74	0.13	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:46:32	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF0	1.4	239.3	None	g	41.8	2.15e-06	0	8	3.95e-08	4.29e-08	1.36e-08	u	273	0	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:47:52	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF1	1.4	239.3	None	g	41.9	2.15e-06	1	8	3.94e-08	4.22e-08	1.35e-08	u	273	1	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:49:12	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF2	1.4	239.4	None	g	42.0	2.16e-06	2	8	3.8e-08	4.31e-08	1.4e-08	u	273	2	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:50:32	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF3	1.4	239.6	None	g	42.2	2.19e-06	3	8	4.02e-08	4.32e-08	1.38e-08	u	273	3	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:51:53	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF4	1.4	239.9	None	g	42.4	2.21e-06	4	8	4.01e-08	4.3e-08	1.31e-08	u	273	4	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:53:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF5	1.4	240.1	None	g	42.5	2.23e-06	5	8	4.0599999999999986e-08	4.41e-08	1.37e-08	u	273	5	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:54:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF6	1.4	240.6	None	g	42.7	2.27e-06	6	8	4.14e-08	4.42e-08	1.36e-08	u	273	6	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:55:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF7	1.4	240.8	None	g	42.7	2.28e-06	7	8	4.02e-08	4.54e-08	1.4e-08	u	273	7	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:57:15	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF8	1.4	240.9	None	g	42.6	2.28e-06	8	8	4.26e-08	4.4900000000000005e-08	1.35e-08	u	273	8	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:58:35	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF9	1.4	241.1	None	g	42.4	2.28e-06	9	8	3.9700000000000005e-08	4.54e-08	1.43e-08	u	273	9	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 21:59:55	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF10	1.4	241.0	None	g	42.2	2.26e-06	10	8	4.11e-08	4.45e-08	1.37e-08	u	273	10	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:01:19	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF11	1.3	240.8	None	g	42.0	2.24e-06	11	8	3.61e-08	4.29e-08	1.41e-08	u	273	11	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:02:39	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF12	1.3	240.9	None	g	41.8	2.21e-06	12	8	3.81e-08	4.32e-08	1.35e-08	u	273	12	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:04:01	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF13	1.4	240.9	None	g	41.5	2.17e-06	13	8	3.87e-08	4.22e-08	1.38e-08	u	273	13	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:05:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF14	1.3	240.8	None	g	41.4	2.14e-06	14	8	3.7e-08	4.16e-08	1.33e-08	u	273	14	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:06:42	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF15	1.4	240.8	None	g	41.2	2.11e-06	15	8	3.79e-08	4.1e-08	1.36e-08	u	273	15	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:08:53	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF16	1.4	240.8	None	g	41.1	2.08e-06	16	8	3.71e-08	4.05e-08	1.35e-08	u	273	16	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:10:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF17	1.4	240.9	None	g	41.0	2.04e-06	17	8	3.56e-08	3.92e-08	1.39e-08	u	273	17	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:11:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF18	1.3	240.8	None	g	40.9	2.02e-06	18	8	3.51e-08	3.86e-08	1.32e-08	u	273	18	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:12:55	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF19	1.3	240.9	None	g	40.8	1.97e-06	19	8	3.36e-08	3.8e-08	1.33e-08	u	273	19	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:14:16	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF20	1.4	240.9	None	g	40.7	1.93e-06	20	8	3.49e-08	3.65e-08	1.27e-08	u	273	20	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:15:37	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF21	1.3	241.0	None	g	40.2	1.89e-06	21	8	3.24e-08	3.62e-08	1.24e-08	u	273	21	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:16:59	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF22	1.4	240.9	None	g	40.2	1.87e-06	22	8	3.3e-08	3.54e-08	1.25e-08	u	273	22	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:18:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF23	1.3	240.5	None	g	40.2	1.79e-06	23	8	3.07e-08	3.35e-08	1.19e-08	u	273	23	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.1	CF10	CF10.1b	CF10.1b:LP-DIR-AF	hargrave 2017-11-30 22:19:45	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.1b:LP-DIR-AF24	1.3	240.9	None	g	39.1	1.76e-06	24	8	2.98e-08	3.2200000000000004e-08	1.23e-08	u	273	24	0.14	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:21:18	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF0	1.9	274.3	None	g	61.4	6.94e-06	0	8	1.58e-07	1.82e-07	2.9500000000000006e-08	u	273	25	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:22:39	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF1	1.8	274.3	None	g	61.5	6.94e-06	1	8	1.5199999999999998e-07	1.82e-07	2.51e-08	u	273	26	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:23:59	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF2	1.9	274.1	None	g	61.9	6.97e-06	2	8	1.55e-07	1.82e-07	2.9e-08	u	273	27	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:25:20	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF3	1.9	273.6	None	g	62.7	7.03e-06	3	8	1.56e-07	1.85e-07	2.4e-08	u	273	28	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:26:40	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF4	1.9	272.7	None	g	63.9	7.13e-06	4	8	1.6300000000000002e-07	1.87e-07	2.77e-08	u	273	29	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:28:00	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF5	1.9	271.7	None	g	65.2	7.25e-06	5	8	1.67e-07	1.92e-07	2.66e-08	u	273	30	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:29:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF6	1.9	268.6	None	g	68.5	7.58e-06	6	8	1.82e-07	2e-07	2.86e-08	u	273	31	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:30:41	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF7	2.0	266.1	None	g	70.6	7.8e-06	7	8	1.9e-07	2.06e-07	3.17e-08	u	273	32	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:32:01	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF8	2.0	264.4	None	g	71.8	7.93e-06	8	8	1.97e-07	2.11e-07	3.31e-08	u	273	33	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:33:26	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF9	2.0	263.3	None	g	72.5	7.99e-06	9	8	1.93e-07	2.11e-07	3.49e-08	u	273	34	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:34:46	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF10	2.0	263.0	None	g	72.9	8e-06	10	8	2.02e-07	2.12e-07	3.63e-08	u	273	35	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:36:06	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF11	2.0	263.2	None	g	73.0	7.94e-06	11	8	1.98e-07	2.11e-07	3.78e-08	u	273	36	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:37:27	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF12	2.0	264.0	None	g	72.9	7.84e-06	12	8	1.97e-07	2.08e-07	3.51e-08	u	273	37	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:38:47	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF13	2.0	264.5	None	g	72.7	7.74e-06	13	8	1.93e-07	2.05e-07	3.62e-08	u	273	38	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:40:08	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF14	2.0	265.0	None	g	72.6	7.67e-06	14	8	1.91e-07	2.03e-07	3.33e-08	u	273	39	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:41:29	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF15	2.0	265.5	None	g	72.4	7.58e-06	15	8	1.88e-07	2.01e-07	3.44e-08	u	273	40	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:42:50	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF16	2.0	265.9	None	g	72.2	7.51e-06	16	8	1.86e-07	2e-07	3.19e-08	u	273	41	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:44:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF17	1.9	266.4	None	g	72.1	7.42e-06	17	8	1.78e-07	1.96e-07	3.33e-08	u	273	42	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:45:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF18	2.0	266.8	None	g	71.9	7.36e-06	18	8	1.81e-07	1.94e-07	3.16e-08	u	273	43	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:46:55	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF19	2.0	267.8	None	g	71.7	7.22e-06	19	8	1.76e-07	1.9e-07	3.2200000000000004e-08	u	273	44	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:48:15	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF20	2.0	268.5	None	g	71.2	7.05e-06	20	8	1.71e-07	1.87e-07	2.91e-08	u	273	45	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:49:36	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF21	2.0	269.1	None	g	70.9	6.88e-06	21	8	1.68e-07	1.82e-07	3e-08	u	273	46	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:50:57	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF22	2.0	269.5	None	g	70.4	6.68e-06	22	8	1.6100000000000005e-07	1.7699999999999996e-07	2.65e-08	u	273	47	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:52:19	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF23	1.9	270.3	None	g	70.0	6.27e-06	23	8	1.51e-07	1.65e-07	2.7e-08	u	273	48	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF10.4	CF10	CF10.4b	CF10.4b:LP-DIR-AF	hargrave 2017-11-30 22:53:43	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF10.4b:LP-DIR-AF24	1.9	270.7	None	g	69.6	5.79e-06	24	8	1.3800000000000002e-07	1.53e-07	2.24e-08	u	273	49	0.14	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:07:07	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF0	1.7	206.2	None	g	49.0	1.44e-05	0	8	3.94e-07	2.87e-07	6.46e-08	u	273	0	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:08:27	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF1	1.7	206.2	None	g	49.1	1.44e-05	1	8	3.91e-07	2.86e-07	7e-08	u	273	1	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:09:48	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF2	1.8	206.5	None	g	49.1	1.44e-05	2	8	3.88e-07	2.88e-07	7.089999999999999e-08	u	273	2	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:11:09	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF3	1.8	207.2	None	g	49.1	1.44e-05	3	8	3.8e-07	2.93e-07	7.480000000000001e-08	u	273	3	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:12:29	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF4	1.7	207.6	None	g	49.2	1.4300000000000004e-05	4	8	3.78e-07	2.82e-07	7.089999999999999e-08	u	273	4	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:13:50	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF5	1.7	208.1	None	g	49.2	1.42e-05	5	8	3.8e-07	2.85e-07	7.2e-08	u	273	5	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:15:10	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF6	1.8	209.2	None	g	49.2	1.4e-05	6	8	3.69e-07	2.85e-07	7.54e-08	u	273	6	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:16:30	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF7	1.7	210.2	None	g	49.2	1.3800000000000003e-05	7	8	3.61e-07	2.77e-07	7.27e-08	u	273	7	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:17:51	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF8	1.7	211.0	None	g	49.1	1.36e-05	8	8	3.59e-07	2.73e-07	7.25e-08	u	273	8	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:19:12	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF9	1.7	211.8	None	g	49.1	1.33e-05	9	8	3.44e-07	2.66e-07	7.65e-08	u	273	9	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:20:32	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF10	1.7	212.9	None	g	49.0	1.26e-05	10	8	3.29e-07	2.52e-07	7.12e-08	u	273	10	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:21:53	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF11	1.7	213.6	None	g	48.7	1.19e-05	11	8	3.04e-07	2.34e-07	7.2e-08	u	273	11	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:23:13	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF12	1.7	214.0	None	g	48.7	1.0800000000000003e-05	12	8	2.8e-07	2.13e-07	6.28e-08	u	273	12	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:24:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF13	1.7	214.0	None	g	48.7	9.96e-06	13	8	2.54e-07	1.97e-07	6.08e-08	u	273	13	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:25:55	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF14	1.7	214.0	None	g	48.9	9.32e-06	14	8	2.41e-07	1.86e-07	5.35e-08	u	273	14	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF11.3	CF11	CF11.3b	CF11.3b:LP-DIR-AF	hargrave 2017-11-30 23:27:15	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF11.3b:LP-DIR-AF15	1.7	213.9	None	g	48.8	8.63e-06	15	8	2.24e-07	1.72e-07	5.01e-08	u	273	15	0.045	0	0.0	0.0	273
