,concentration
26020,0.7746413696672709
26021,0.7457041470505673
26022,0.7195082055888636
26023,0.7151863483403408
26024,0.7506139501178787
26025,0.7772728326341162
26026,0.6526191833202631
26027,0.6453366992941935
26028,0.7707455505466807
26029,0.6292221752443035
26030,0.7630116590126159
26031,0.6929153258685276
26032,0.713034820647464
26033,0.734761696814175
26034,0.6693008613495504
26035,0.7149826218726296
26036,0.758812498874866
26037,0.7488046829020221
26038,0.7310748047507533
26039,0.6528809709753192
26040,0.7632876262982197
26041,0.6890853246236734
26042,0.7088747874900988
26043,0.6737889919093707
26044,0.7081921773195771
26045,0.7037114885545892
26046,0.7223612106311499
26047,0.695539968578438
26048,0.6798755334533682
26049,0.685062597819478
26050,0.7261729284481699
26051,0.7323459423508348
26052,0.6869871163937809
26053,0.6884540317203636
26054,0.6541369480885175
26055,0.6423478493911785
26056,0.6777751002298281
26057,0.6580554707844698
26058,0.761315613398479
26059,0.6440963467768985
26060,0.7199112603061378
26061,0.717686046767382
26062,0.7417614839276578
26063,0.6964790227757904
26064,0.7039127281867846
26065,0.7521314353676368
26066,0.7048324379654267
26067,0.6615164549115045
26068,0.7718761297403661
26069,0.6825404155223705
26070,0.7491693017558195
26071,0.6957743794564245
26072,0.7846959414694356
26073,0.6392739985285344
26074,0.68403087751837
26075,0.7058981277463706
26076,0.7158581491087614
26077,0.7167261997939068
26078,0.6847267364285663
26079,0.7728097948646221
26080,0.7462918330385822
26081,0.7236597116670704
26082,0.7155283054984929
26083,0.6948922684187243
26084,0.6786453148277515
26085,0.6312199337750144
26086,0.764319230648082
26087,0.6460565176335711
26088,0.6740960201367819
26089,0.735592730708317
26090,0.7201101843118622
26091,0.6867326037052853
26092,0.7188698956329401
26093,0.7277016838852784
26094,0.7206037760554598
26095,0.6909836811765835
26096,0.7161660134156095
26097,0.7156876169216805
26098,0.7139336855394293
26099,0.6875590053236117
26100,0.6988582580322249
26101,0.7320565439604568
26102,0.7019035890483315
26103,0.7058973717431273
26104,0.6792064816206832
26105,0.6758818657250456
26106,0.7235038189493649
26107,0.7023154602150872
26108,0.7117609114672062
26109,0.7210288043317328
26110,0.679562839802805
26111,0.6946756576958867
26112,0.7471150954509308
26113,0.6876340041936492
26114,0.7556770530897047
26115,0.7060879440911112
26116,0.672983267717367
26117,0.6625069482647632
26118,0.6661180857616223
26119,0.6905739268373586
26120,0.6881097274357814
26121,0.634321936833976
26122,0.6452635174617647
26123,0.666270063341501
26124,0.693335708793036
26125,0.7082620404860878
26126,0.6869150395106556
26127,0.7660664392598034
26128,0.7503703479050675
26129,0.7563243491245087
26130,0.6980237978403386
26131,0.7083216800459213
26132,0.6959484977991381
26133,0.690152104209309
26134,0.6849382802957056
26135,0.6790924045919584
26136,0.7463199687263005
26137,0.7328608932752515
26138,0.7582807869740609
26139,0.709830380284595
26140,0.7186391899928873
26141,0.7131310405694913
26142,0.6975682184377581
26143,0.7214207665756084
26144,0.7313910883349692
26145,0.7260020428171882
26146,0.6864068493839587
26147,0.6506390536933261
26148,0.5511200892103528
26149,0.7213615190980551
26150,0.659810948741227
26151,0.6739326843649205
26152,0.7695175561835323
26153,0.7847954197969234
26154,0.7477353823630423
26155,0.7546176377437609
26156,0.6063759890951405
26157,0.6726028801262692
26158,0.7300115652496826
26159,0.7347931922243912
26160,0.7036752466377991
26161,0.6938209241619163
26162,0.7344674726563736
26163,0.700014550579523
26164,0.7035900351744725
26165,0.7162474504498604
26166,0.6597342068153681
26167,0.7449937217949194
26168,0.7119059615595711
26169,0.6788902794357429
26170,0.7434557467061566
26171,0.6945042798043659
26172,0.6711068831341416
26173,0.7098276709719983
26174,0.6967535593327165
26175,0.7439058193713705
26176,0.7035627116399735
26177,0.7017879843514888
26178,0.680247535064495
26179,0.7759360153539498
26180,0.7712575888904138
26181,0.7744887966114972
26182,0.598243153739729
26183,0.7326573930942953
26184,0.7363582403628997
26185,0.6742014213762754
26186,0.7662994183579593
26187,0.6770040532256181
26188,0.7241686634367015
26189,0.6828917114469499
26190,0.7039233913213255
26191,0.7524524557120258
26192,0.7433693669721883
26193,0.7297441022912269
26194,0.7171092138077647
26195,0.6821567996245838
26196,0.7202764362473827
26197,0.7022256190423585
26198,0.7176737950624805
26199,0.6760767549620831
26200,0.6995910173340948
26201,0.6647673827175721
26202,0.7621880886482232
26203,0.7276003165786499
26204,0.6665008354595431
26205,0.673953336097785
26206,0.6555726686340129
26207,0.7231765942413121
26208,0.7001079971227271
26209,0.6904183494173637
26210,0.73190271409653
26211,0.6956730665561468
26212,0.6657848212319214
26213,0.7085266672321989
26214,0.701671266598531
26215,0.7304028590596835
26216,0.6624578951141563
26217,0.6903783264505531
26218,0.7083807049492952
26219,0.6799917107694189
26220,0.686970227131515
26221,0.6839446543003713
26222,0.7046662406391797
26223,0.6848700426941355
26224,0.69925596239759
26225,0.7123576011204704
26226,0.704082579555137
26227,0.7227928921742275
26228,0.7232215463955467
26229,0.6881451949852035
26230,0.6596043875980852
26231,0.7056162978722238
26232,0.7304911437996462
26233,0.7112728305705829
26234,0.6655616738342512
26235,0.6958547426665895
26236,0.6809138664629738
26237,0.7197306106917567
26238,0.7027528011014259
26239,0.7099204886284217
26240,0.74130676118974
26241,0.6493315555258107
26242,0.6686546322655808
26243,0.6930821278968519
26244,0.7283524250476248
26245,0.7050677812560926
26246,0.7422825184290478
26247,0.6752248531024841
26248,0.7370280794694046
26249,0.6885552797010971
26250,0.7325896539827343
26251,0.6999280345825182
26252,0.6723443019377111
26253,0.7048295718486971
26254,0.7136869105328889
26255,0.6955560886180561
26256,0.7247051342416903
26257,0.7171038713681467
26258,0.7075997420087824
26259,0.7167283533427127
26260,0.7022644091007164
26261,0.698461716811856
26262,0.6905717026800838
26263,0.701334471688633
26264,0.7294499865783984
26265,0.7263210474963885
26266,0.7215492593380215
26267,0.6879291841413974
26268,0.7196370989997652
26269,0.6977820638839886
26270,0.7078202234379997
26271,0.7039910715611274
26272,0.691829473390979
26273,0.6896068247076511
26274,0.7180788037692573
26275,0.6830791359861317
26276,0.7268948493283358
26277,0.6633826033616284
26278,0.6720655279235819
26279,0.6724199412217651
26280,0.6921117013536449
26281,0.7712104981421856
26282,0.7572904690177943
26283,0.768985817197694
26284,0.6996958632154645
26285,0.6682840677360227
26286,0.6616200736051565
26287,0.7002205276549819
26288,0.7072147402049473
26289,0.7475364561531131
26290,0.7050005137712102
26291,0.6949304150328556
26292,0.7111329184216447
26293,0.705813062248241
26294,0.7572249970488423
26295,0.6233070699238941
26296,0.7960166338954001
26297,0.6021521396265952
26298,0.656315584987284
26299,0.7035193327649856
26300,0.7381976639066387
26301,0.6816734727947655
26302,0.744227167470095
26303,0.719176968418046
26304,0.7140940695320045
26305,0.7400639467831814
26306,0.6355951072362407
26307,0.763064632099118
26308,0.6530059828783971
26309,0.6554824528829917
26310,0.674597943437572
26311,0.6586343901661817
26312,0.7209829934307972
26313,0.7143410951743789
26314,0.6642840524722521
26315,0.7358441461491139
26316,0.7135780896813126
26317,0.7239371376674562
26318,0.7562982810127024
26319,0.6799129232337617
26320,0.740825228279046
26321,0.6416650729283482
26322,0.7132881486216743
26323,0.6722347441004989
26324,0.6852721225140689
26325,0.7069241576765037
26326,0.7156458688640359
26327,0.6872493683154919
26328,0.6987575340419991
26329,0.6774641932691666
26330,0.6890100198573963
26331,0.7095175817514736
26332,0.7170688090335513
26333,0.6604047152239947
26334,0.6442246075951447
26335,0.7249044223183289
26336,0.7241674090322203
26337,0.7588950171930282
26338,0.6843428854132884
26339,0.6827472252318006
26340,0.7429463794170293
26341,0.6731945253994749
26342,0.7360935156699867
26343,0.7044728918093406
26344,0.6801120049707848
26345,0.7228846164206313
26346,0.7492307596766588
26347,0.731440386044456
26348,0.7247552793386746
26349,0.7036231968684474
26350,0.7003150894117098
26351,0.6863940500812652
26352,0.6963556797072697
26353,0.6711818269710633
26354,0.6974650716043974
26355,0.6940372865983356
26356,0.6819129470713138
26357,0.6719527921001084
26358,0.7204691136329204
26359,0.6944037020183196
26360,0.736417497212164
26361,0.6675958741328377
26362,0.7212495039579955
26363,0.6845446174823288
26364,0.6703670545800574
26365,0.7477196820732128
26366,0.6613543656782193
26367,0.6383392638445236
26368,0.6643923160314223
26369,0.6953170264920095
26370,0.6828294524451454
26371,0.7290391843904873
26372,0.6861090724805731
26373,0.7580123433310321
26374,0.7566131018597129
26375,0.6524512188354816
26376,0.7992051898670769
26377,0.6853604109785234
26378,0.7182878140821977
26379,0.714073152286638
26380,0.6791659554563246
26381,0.6997707490267118
26382,0.695477774600187
26383,0.7161793227574339
26384,0.6959002564582257
26385,0.7217825540031529
26386,0.725782919394265
26387,0.694991459324273
26388,0.665222896438881
26389,0.6654900829988637
26390,0.7239234324752166
26391,0.6688988653611065
26392,0.710665077522324
26393,0.6916579956028983
26394,0.7442078438392767
26395,0.7439350684554512
26396,0.6745261529890688
26397,0.7226735782150698
26398,0.6669926161545306
26399,0.6522448488519198
26400,0.649989895333945
26401,0.7577410138678288
26402,0.7039000185837325
26403,0.705485956344869
26404,0.7067230004428912
26405,0.6970482544469256
26406,0.7420843785076481
26407,0.7557187435929115
26408,0.6348846123254054
26409,0.629465456159343
26410,0.7038770671333615
26411,0.6925797387373819
26412,0.69499963069291
26413,0.7003143666545429
26414,0.7258425915883266
26415,0.7259994985387258
26416,0.7139837493646729
26417,0.6952425008348012
26418,0.7352407690210508
26419,0.648121691866961
26420,0.7069962991467312
26421,0.7129727698494913
26422,0.6771135406647009
26423,0.6893129385713166
26424,0.7807229144497306
26425,0.6372823298873098
26426,0.7222614506120073
26427,0.7158866868720422
26428,0.7076244984771162
26429,0.7099729563893021
26430,0.758674007383357
26431,0.7927880606196727
26432,0.6758123398962101
26433,0.6865751219192879
26434,0.7823777483860831
26435,0.7828383347540148
26436,0.7255125956429344
26437,0.7348589731735199
26438,0.6626783395747504
26439,0.7077196527891603
26440,0.7531266563159515
26441,0.7730595302082442
26442,0.6142767885340942
26443,0.6516644308680488
26444,0.7361535490148927
26445,0.6932705062610215
26446,0.6793498019522857
26447,0.6330929135860109
26448,0.7700272539486192
26449,0.6893766714273013
26450,0.699480425927721
26451,0.7060721254371177
26452,0.6862599059202305
26453,0.6889760119917849
26454,0.6881867207057761
26455,0.7088488113179097
26456,0.6867983826095256
26457,0.6965374871210858
26458,0.7777432110971312
26459,0.7438259471622629
26460,0.6561266057493416
26461,0.7609368283462343
26462,0.6170596740900686
26463,0.6364070427471852
26464,0.6434338505312451
26465,0.7139068246107435
26466,0.7580078468357884
26467,0.7358586994735585
26468,0.7050148395418587
26469,0.6969694905209389
26470,0.6953911537306035
26471,0.7452370333554913
26472,0.6457285989173496
26473,0.6326564477114964
26474,0.6516579893260127
26475,0.776261143787109
26476,0.619106186937978
26477,0.6179412970742575
26478,0.6481825790135134
26479,0.6691551059174622
26480,0.6652441177480793
26481,0.6853451132492285
26482,0.7439549984428672
26483,0.7121325774186357
26484,0.7098934699326371
26485,0.6986697944319155
26486,0.7206506658983849
26487,0.7040491658266335
26488,0.6773505695659372
26489,0.6214124916872716
26490,0.777825620741805
26491,0.7328798964818976
26492,0.7188554490089722
26493,0.6668985162558744
26494,0.6789636144714108
26495,0.6966484255738161
26496,0.6926517416436936
26497,0.6966669341006768
26498,0.7090721945771116
26499,0.7373321873164705
26500,0.7284441335539084
26501,0.719118815734683
26502,0.6880162267958236
26503,0.7009705145471143
26504,0.7121431650002285
26505,0.703285680813523
26506,0.7036510791146073
26507,0.6829653704281573
26508,0.694374143978867
26509,0.6730888421866548
26510,0.7009730783272453
26511,0.6851140526413
26512,0.7677852867732735
26513,0.6806028743719816
26514,0.7615124435564825
26515,0.7448066342565514
26516,0.7377146565192153
26517,0.778176374723243
26518,0.6518481448465334
26519,0.7141499707877706
26520,0.7130322626204761
26521,0.6685116129566312
26522,0.7488073329227264
26523,0.7361092192903415
26524,0.6974464127749435
26525,0.704464500794685
26526,0.7245161558429776
26527,0.6669165616600591
26528,0.6817953269832905
26529,0.6172636025511
26530,0.7747482970833652
26531,0.7611359396010454
26532,0.7108000100009498
26533,0.6988047367108626
26534,0.7487980983590347
26535,0.6824742247923168
26536,0.6942683783508061
26537,0.6993737819452944
26538,0.690256572693283
26539,0.7470051675433473
26540,0.7235800380811445
26541,0.7777950077056967
26542,0.6318977149564018
26543,0.6510373280928513
26544,0.6906693938253231
26545,0.7415562845991668
26546,0.798767143062763
26547,0.7855987545669627
26548,0.765291025623409
26549,0.6571409495747748
26550,0.7457749347388404
26551,0.6893529413334554
26552,0.6630647683660847
26553,0.7002303694875612
26554,0.690042721538789
26555,0.6922724783236198
26556,0.7142968817254497
26557,0.6912134682964177
26558,0.70537264360988
26559,0.6994187558856988
26560,0.7149412834356016
26561,0.6859068113250879
26562,0.7089365660264106
26563,0.7174874031607081
26564,0.7249242301884504
26565,0.7151279707900108
26566,0.7145034679779183
26567,0.6989011048250594
26568,0.6779116504963856
26569,0.680737368475022
26570,0.7228279179369704
26571,0.6661458482151316
26572,0.6976335729821884
26573,0.6903558677881586
26574,0.7567375942617486
26575,0.7298144258837073
26576,0.6342577479774092
26577,0.7799755902805086
26578,0.6441425207446496
26579,0.7753753706928567
26580,0.6648514518814134
26581,0.6296548968041392
26582,0.7001394746939793
26583,0.7268792296607878
26584,0.684394851125874
26585,0.7090828755046135
26586,0.6992054346700683
26587,0.7264532303516998
26588,0.7202442850863041
26589,0.7633744559404085
26590,0.7458072711865124
26591,0.6993947931020448
26592,0.6984554380807629
26593,0.7483697126919874
26594,0.7345894803605647
26595,0.6992734749553562
26596,0.7207913848545064
26597,0.6793895344337646
26598,0.660220546939329
26599,0.6906480748151865
26600,0.7509411818062813
26601,0.6834515206227786
26602,0.6993941126631399
26603,0.7023215926651533
26604,0.7354469185678238
26605,0.6934442408502907
26606,0.7159407545405418
26607,0.7123074235294957
26608,0.7272452139515524
26609,0.6985614754626881
26610,0.7639984772509896
26611,0.6874570557371715
26612,0.689634524705488
26613,0.6871852905441884
26614,0.734803642897658
26615,0.7666342930803036
26616,0.7915404304058736
26617,0.7596062413693905
26618,0.6933144111579085
26619,0.7214515258091577
26620,0.7300467715250568
26621,0.7058477334285577
26622,0.759989675081875
26623,0.7164849428150554
26624,0.7080843468138258
26625,0.6944560738424587
26626,0.6407602172589696
26627,0.7477331630324117
26628,0.6707242347331208
26629,0.6948353750555077
26630,0.741996493369219
26631,0.6790138769457007
26632,0.7338216849193684
26633,0.7046860891788755
26634,0.6986886536999795
26635,0.7547060665177096
26636,0.7493038289025433
26637,0.6764798613479295
26638,0.741861973809487
26639,0.6668666548548897
26640,0.6789482694241172
26641,0.7260089115701119
26642,0.6776706220123793
26643,0.7407624868744906
26644,0.7622538936970867
26645,0.7450007430168306
26646,0.7467973783820088
26647,0.6908415518626668
26648,0.7406569395967457
26649,0.7429613035423381
26650,0.7118207348148059
26651,0.706981519104159
26652,0.6895034047650276
