tab 	pmag_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	magic_software_packages	pmag_criteria_codes	sample_comp_name	sample_dec	sample_direction_type	sample_inc	sample_n	sample_n_lines	sample_n_planes	sample_tilt_correction
This study	North Shore Volcanics	ns064f	ns064	ns064f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.3	l	46.7	1	1	0	100
This study	North Shore Volcanics	ns065b	ns065	ns065b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	297.6	l	55.5	1	1	0	100
This study	North Shore Volcanics	ns065d	ns065	ns065d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	291.9	l	48.7	1	1	0	100
This study	North Shore Volcanics	ns065e	ns065	ns065e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	286.1	l	49.9	1	1	0	100
This study	North Shore Volcanics	ns065f	ns065	ns065f2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	291.7	l	37.1	1	1	0	100
This study	North Shore Volcanics	ns066b	ns066	ns066b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307.8	l	51.2	1	1	0	100
This study	North Shore Volcanics	ns067f	ns067	ns067f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	286.4	l	45.2	1	1	0	100
This study	North Shore Volcanics	ns068a	ns068	ns068a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	312.4	l	36.7	1	1	0	100
This study	North Shore Volcanics	ns068b	ns068	ns068b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	324.1	l	30	1	1	0	100
This study	North Shore Volcanics	ns068d	ns068	ns068d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307.5	l	29.6	1	1	0	100
This study	North Shore Volcanics	ns068f	ns068	ns068f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	313.8	l	36.8	1	1	0	100
This study	North Shore Volcanics	ns069a	ns069	ns069a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	335.6	l	43.1	1	1	0	100
This study	North Shore Volcanics	ns069f	ns069	ns069f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311.3	l	48.3	1	1	0	100
This study	North Shore Volcanics	ns071b	ns071	ns071b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	314.7	l	37.1	1	1	0	100
This study	North Shore Volcanics	ns071c	ns071	ns071c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307	l	48.9	1	1	0	100
This study	North Shore Volcanics	ns071d	ns071	ns071d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	309.2	l	40.6	1	1	0	100
This study	North Shore Volcanics	ns071e	ns071	ns071e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	317.9	l	53.8	1	1	0	100
This study	North Shore Volcanics	ns071f	ns071	ns071f2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	303.9	l	46.4	1	1	0	100
This study	North Shore Volcanics	ns075a	ns075	ns075a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	309.7	l	58.9	1	1	0	100
This study	North Shore Volcanics	ns075b	ns075	ns075b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.1	l	46	1	1	0	100
This study	North Shore Volcanics	ns075c	ns075	ns075c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311.1	l	48.6	1	1	0	100
This study	North Shore Volcanics	ns075d	ns075	ns075d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	304.6	l	47.7	1	1	0	100
This study	North Shore Volcanics	ns075f	ns075	ns075f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311.6	l	55.1	1	1	0	100
This study	North Shore Volcanics	ns076a	ns076	ns076a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	54.2	l	74	1	1	0	100
This study	North Shore Volcanics	ns076b	ns076	ns076b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	113.8	l	21.8	1	1	0	100
This study	North Shore Volcanics	ns076d	ns076	ns076d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295	l	52.6	1	1	0	100
This study	North Shore Volcanics	ns076e	ns076	ns076e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	46.9	l	34.3	1	1	0	100
This study	North Shore Volcanics	ns076f	ns076	ns076f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	282.9	l	56.2	1	1	0	100
This study	North Shore Volcanics	ns077b	ns077	ns077b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	313	l	32.2	1	1	0	100
This study	North Shore Volcanics	ns077c	ns077	ns077c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307.4	l	32	1	1	0	100
This study	North Shore Volcanics	ns077f	ns077	ns077f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311.6	l	40.4	1	1	0	100
This study	North Shore Volcanics	ns077g	ns077	ns077g1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302	l	33.3	1	1	0	100
This study	North Shore Volcanics	ns079c	ns079	ns079c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295.8	l	58.2	1	1	0	100
This study	North Shore Volcanics	ns079e	ns079	ns079e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.4	l	47.8	1	1	0	100
This study	North Shore Volcanics	ns083e	ns083	ns083e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	287.2	l	50.5	1	1	0	100
This study	North Shore Volcanics	ns016c	ns016	ns016c1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	194.8	p	-9.1	1	0	1	100
This study	North Shore Volcanics	ns022a	ns022	ns022a1	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	37.2	p	2.5	1	0	1	100
This study	North Shore Volcanics	ns058b	ns058	ns058b1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	341.8	p	-26.2	1	0	1	100
This study	North Shore Volcanics	ns061a	ns061	ns061a1	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	187.4	p	18.2	1	0	1	100
This study	North Shore Volcanics	ns070b	ns070	ns070b1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	344.4	p	-5.5	1	0	1	100
This study	North Shore Volcanics	ns070e	ns070	ns070e1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		MAG	204.1	p	10.2	1	0	1	100
This study	North Shore Volcanics	ns003d	ns003	ns003d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	296.8	l	39.7	1	1	0	0
This study	North Shore Volcanics	ns003e	ns003	ns003e1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	298.6	l	37.4	1	1	0	0
This study	North Shore Volcanics	ns003f	ns003	ns003f1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	293.6	l	46.9	1	1	0	0
This study	North Shore Volcanics	ns017a	ns017	ns017a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	22.9	l	50.5	1	1	0	0
This study	North Shore Volcanics	ns025g	ns025	ns025g1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	141.6	l	-60.7	1	1	0	0
This study	North Shore Volcanics	ns030a	ns030	ns030a1	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	298.7	l	28.8	1	1	0	0
This study	North Shore Volcanics	ns030f	ns030	ns030f2	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	290.6	l	33	1	1	0	0
This study	North Shore Volcanics	ns032e	ns032	ns032e1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	297.5	l	35.2	1	1	0	0
This study	North Shore Volcanics	ns032f	ns032	ns032f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	298.9	l	33.4	1	1	0	0
This study	North Shore Volcanics	ns038b	ns038	ns038b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	281.1	l	14.5	1	1	0	0
This study	North Shore Volcanics	ns038c	ns038	ns038c1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	293.8	l	19.7	1	1	0	0
This study	North Shore Volcanics	ns042a	ns042	ns042a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	286.9	l	28.7	1	1	0	0
This study	North Shore Volcanics	ns042b	ns042	ns042b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	304.6	l	32.4	1	1	0	0
This study	North Shore Volcanics	ns047a	ns047	ns047a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	307.1	l	44.8	1	1	0	0
This study	North Shore Volcanics	ns047f	ns047	ns047f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	303.2	l	36.2	1	1	0	0
This study	North Shore Volcanics	ns051a	ns051	ns051a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	290.5	l	27.6	1	1	0	0
This study	North Shore Volcanics	ns051b	ns051	ns051b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	299.8	l	23.6	1	1	0	0
This study	North Shore Volcanics	ns057a	ns057	ns057a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	288.1	l	9.4	1	1	0	0
This study	North Shore Volcanics	ns057b	ns057	ns057b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	288.6	l	11.9	1	1	0	0
This study	North Shore Volcanics	ns063b	ns063	ns063b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	300.5	l	21.8	1	1	0	0
This study	North Shore Volcanics	ns063c	ns063	ns063c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	297.3	l	15	1	1	0	0
This study	North Shore Volcanics	ns073e	ns073	ns073e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	HEM	311.2	l	10.2	1	1	0	0
This study	North Shore Volcanics	ns072c	ns072	ns072c1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03		HEM	180.3	p	22.9	1	0	1	0
This study	North Shore Volcanics	ns072e	ns072	ns072e1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03		HEM	192.8	p	18.1	1	0	1	0
This study	North Shore Volcanics	ns074a	ns074	ns074a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03		HEM	128.9	p	56.5	1	0	1	0
This study	North Shore Volcanics	ns003d	ns003	ns003d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	287.5	l	46.6	1	1	0	100
This study	North Shore Volcanics	ns003e	ns003	ns003e1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	290.3	l	44.7	1	1	0	100
This study	North Shore Volcanics	ns003f	ns003	ns003f1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	281.2	l	53	1	1	0	100
This study	North Shore Volcanics	ns017a	ns017	ns017a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	37.7	l	54.5	1	1	0	100
This study	North Shore Volcanics	ns025g	ns025	ns025g1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	126.7	l	-67.7	1	1	0	100
This study	North Shore Volcanics	ns030a	ns030	ns030a1	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	293.3	l	33.2	1	1	0	100
This study	North Shore Volcanics	ns030f	ns030	ns030f2	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	284	l	36	1	1	0	100
This study	North Shore Volcanics	ns032e	ns032	ns032e1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	289.8	l	42.6	1	1	0	100
This study	North Shore Volcanics	ns032f	ns032	ns032f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	291.9	l	41.1	1	1	0	100
This study	North Shore Volcanics	ns038b	ns038	ns038b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	279.7	l	25.9	1	1	0	100
This study	North Shore Volcanics	ns038c	ns038	ns038c1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	293.2	l	31.6	1	1	0	100
This study	North Shore Volcanics	ns042a	ns042	ns042a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	285.7	l	44.6	1	1	0	100
This study	North Shore Volcanics	ns042b	ns042	ns042b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	307.9	l	48	1	1	0	100
This study	North Shore Volcanics	ns047a	ns047	ns047a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	313.7	l	60	1	1	0	100
This study	North Shore Volcanics	ns047f	ns047	ns047f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	306.7	l	51.8	1	1	0	100
This study	North Shore Volcanics	ns051a	ns051	ns051a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	290.3	l	45.6	1	1	0	100
This study	North Shore Volcanics	ns051b	ns051	ns051b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	301.8	l	41.4	1	1	0	100
This study	North Shore Volcanics	ns057a	ns057	ns057a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	288.1	l	28.4	1	1	0	100
This study	North Shore Volcanics	ns057b	ns057	ns057b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	288.7	l	30.9	1	1	0	100
This study	North Shore Volcanics	ns063b	ns063	ns063b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	303.2	l	40.2	1	1	0	100
This study	North Shore Volcanics	ns063c	ns063	ns063c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	298.8	l	33.7	1	1	0	100
This study	North Shore Volcanics	ns073e	ns073	ns073e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	HEM	313.9	l	27.5	1	1	0	100
This study	North Shore Volcanics	ns072c	ns072	ns072c1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		HEM	174	p	16.1	1	0	1	100
This study	North Shore Volcanics	ns072e	ns072	ns072e1	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		HEM	187.1	p	15.4	1	0	1	100
This study	North Shore Volcanics	ns074a	ns074	ns074a1	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03		HEM	122.6	p	38.4	1	0	1	100
This study	North Shore Volcanics	ns003a	ns003	ns003a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	294.8	l	39.8	1	1	0	0
This study	North Shore Volcanics	ns003b	ns003	ns003b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	299.1	l	41.3	1	1	0	0
This study	North Shore Volcanics	ns017c	ns017	ns017c1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	5.5	l	50	1	1	0	0
This study	North Shore Volcanics	ns017d	ns017	ns017d2	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	19.8	l	48	1	1	0	0
This study	North Shore Volcanics	ns017f	ns017	ns017f1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	17.1	l	50.5	1	1	0	0
This study	North Shore Volcanics	ns025a	ns025	ns025a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	146.4	l	-58	1	1	0	0
This study	North Shore Volcanics	ns025b	ns025	ns025b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	136	l	-61.9	1	1	0	0
This study	North Shore Volcanics	ns025d	ns025	ns025d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	91.9	l	-63.5	1	1	0	0
This study	North Shore Volcanics	ns025e	ns025	ns025e1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	149.8	l	-68.6	1	1	0	0
This study	North Shore Volcanics	ns030b	ns030	ns030b1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	295.1	l	29.4	1	1	0	0
This study	North Shore Volcanics	ns030c	ns030	ns030c1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	299.7	l	28.7	1	1	0	0
This study	North Shore Volcanics	ns030d	ns030	ns030d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	290.9	l	30.6	1	1	0	0
This study	North Shore Volcanics	ns032a	ns032	ns032a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	291.4	l	34.4	1	1	0	0
This study	North Shore Volcanics	ns032b	ns032	ns032b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	293.1	l	32.4	1	1	0	0
This study	North Shore Volcanics	ns032c	ns032	ns032c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	286.6	l	29.1	1	1	0	0
This study	North Shore Volcanics	ns038a	ns038	ns038a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	277	l	17.4	1	1	0	0
This study	North Shore Volcanics	ns038d	ns038	ns038d1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	296	l	17.7	1	1	0	0
This study	North Shore Volcanics	ns038f	ns038	ns038f1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	287.7	l	17.7	1	1	0	0
This study	North Shore Volcanics	ns042c	ns042	ns042c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	284.5	l	23.6	1	1	0	0
This study	North Shore Volcanics	ns042d	ns042	ns042d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	289	l	23.6	1	1	0	0
This study	North Shore Volcanics	ns042e	ns042	ns042e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	294.1	l	26.2	1	1	0	0
This study	North Shore Volcanics	ns047b	ns047	ns047b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	305	l	41.1	1	1	0	0
This study	North Shore Volcanics	ns047c	ns047	ns047c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	309.6	l	40.9	1	1	0	0
This study	North Shore Volcanics	ns047e	ns047	ns047e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	307.6	l	39.5	1	1	0	0
This study	North Shore Volcanics	ns051c	ns051	ns051c1	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	285.8	l	24.4	1	1	0	0
This study	North Shore Volcanics	ns051d	ns051	ns051d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	294.7	l	20.2	1	1	0	0
This study	North Shore Volcanics	ns051e	ns051	ns051e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	293.3	l	24.1	1	1	0	0
This study	North Shore Volcanics	ns057c	ns057	ns057c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	285.6	l	11.4	1	1	0	0
This study	North Shore Volcanics	ns057d	ns057	ns057d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	288	l	9.3	1	1	0	0
This study	North Shore Volcanics	ns057e	ns057	ns057e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	288.6	l	10.9	1	1	0	0
This study	North Shore Volcanics	ns063e	ns063	ns063e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	297.4	l	11.7	1	1	0	0
This study	North Shore Volcanics	ns063f	ns063	ns063f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	295.3	l	12.4	1	1	0	0
This study	North Shore Volcanics	ns072b	ns072	ns072b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	289.8	l	39.1	1	1	0	0
This study	North Shore Volcanics	ns072d	ns072	ns072d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	285.4	l	32.6	1	1	0	0
This study	North Shore Volcanics	ns073b	ns073	ns073b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	293.8	l	20	1	1	0	0
This study	North Shore Volcanics	ns073c	ns073	ns073c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	311.3	l	17	1	1	0	0
This study	North Shore Volcanics	ns073d	ns073	ns073d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	DE-SPEC	MAG	304.9	l	18.3	1	1	0	0
