tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_name	specimen_correction	specimen_dec	specimen_description	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	North Shore Volcanics	ns036b	ns036	ns036b1	ns036b1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	773	K		HEM	u	296.4	Hematite remanence.	l	43.5	0.9	5	0
This study	North Shore Volcanics	ns036d	ns036	ns036d1	ns036d1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		HEM	u	304.7	Hematite remanence.	l	37.6	0.8	4	0
This study	North Shore Volcanics	ns036f	ns036	ns036f1	ns036f1 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.1	0	T		HEM	u	197.4	Hematite remanence.	p	5	3.4	11	0
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	0	K		HEM	u	290.2	Hematite remanence.	l	20.9	0.7	23	0
This study	North Shore Volcanics	ns039b	ns039	ns039b1	ns039b1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	285.8	Hematite remanence.	l	19.6	1.8	11	0
This study	North Shore Volcanics	ns039c	ns039	ns039c1	ns039c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	288.4	Hematite remanence.	l	21.2	0.3	5	0
This study	North Shore Volcanics	ns039d	ns039	ns039d2	ns039d2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	289.1	Hematite remanence.	l	23.2	0.5	8	0
This study	North Shore Volcanics	ns039e	ns039	ns039e1	ns039e1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	290.3	Hematite remanence.	l	21.3	0.7	8	0
This study	North Shore Volcanics	ns044a	ns044	ns044a1	ns044a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	0	K		HEM	u	294.4	Hematite remanence.	l	29.1	1.4	22	0
This study	North Shore Volcanics	ns044b	ns044	ns044b1	ns044b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	573	K		HEM	u	292.7	Hematite remanence.	l	29	1.5	9	0
This study	North Shore Volcanics	ns044d	ns044	ns044d1	ns044d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		HEM	u	284.1	Hematite remanence.	l	29.3	0.8	4	0
This study	North Shore Volcanics	ns044f	ns044	ns044f2	ns044f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	287.8	Hematite remanence.	l	26.2	0.8	8	0
This study	North Shore Volcanics	ns046a	ns046	ns046a1	ns046a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.01	T		HEM	u	292.9	Hematite remanence.	l	32.1	0.7	12	0
This study	North Shore Volcanics	ns049g	ns049	ns049g1	ns049g1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0	T		HEM	u	304.1	Hematite remanence.	l	45.4	1.2	10	0
This study	North Shore Volcanics	ns050b	ns050	ns050b1	ns050b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	773	K		HEM	u	298	Hematite remanence.	l	30.9	0.6	5	0
This study	North Shore Volcanics	ns052b	ns052	ns052b1	ns052b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	623	K		HEM	u	295.7	Hematite remanence.	l	36.1	0.7	8	0
This study	North Shore Volcanics	ns053a	ns053	ns053a1	ns053a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		HEM	u	299.1	Hematite remanence.	l	23.9	0.5	10	0
This study	North Shore Volcanics	ns054a	ns054	ns054a1	ns054a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		HEM	u	289.3	Hematite remanence.	l	40.4	0.7	10	0
This study	North Shore Volcanics	ns055a	ns055	ns055a1	ns055a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	283.9	Hematite remanence.	l	17.6	2.7	6	0
This study	North Shore Volcanics	ns055b	ns055	ns055b1	ns055b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	623	K		HEM	u	281.9	Hematite remanence.	l	19.8	2.7	10	0
This study	North Shore Volcanics	ns055c	ns055	ns055c1	ns055c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	773	K		HEM	u	280.9	Hematite remanence.	l	20.7	0.3	4	0
This study	North Shore Volcanics	ns055e	ns055	ns055e2	ns055e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	723	K		HEM	u	285.3	Hematite remanence.	l	14	2.2	6	0
This study	North Shore Volcanics	ns055g	ns055	ns055g1	ns055g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	289.2	Hematite remanence.	l	16.4	4.5	7	0
This study	North Shore Volcanics	ns056a	ns056	ns056a1	ns056a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.01	T		HEM	u	292.3	Hematite remanence.	l	22.3	1.2	12	0
This study	North Shore Volcanics	ns058f	ns058	ns058f1	ns058f1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0.02	T		HEM	u	297.1	Hematite remanence.	l	34	1.4	8	0
This study	North Shore Volcanics	ns059e	ns059	ns059e1	ns059e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	291.8	Hematite remanence.	l	29.4	1.4	12	0
This study	North Shore Volcanics	ns060a	ns060	ns060a1	ns060a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.06	0.03	T		HEM	u	292.3	Hematite remanence.	l	32	3.8	4	0
This study	North Shore Volcanics	ns060b	ns060	ns060b1	ns060b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	723	K		HEM	u	299	Hematite remanence.	l	34.3	7.4	6	0
This study	North Shore Volcanics	ns060c	ns060	ns060c1	ns060c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	773	K		HEM	u	289.1	Hematite remanence.	l	16.9	2.5	4	0
This study	North Shore Volcanics	ns060f	ns060	ns060f1	ns060f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	773	K		HEM	u	290.2	Hematite remanence.	l	23.8	2.1	4	0
This study	North Shore Volcanics	ns062a	ns062	ns062a1	ns062a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.01	T		HEM	u	294.8	Hematite remanence.	l	35.6	1	12	0
This study	North Shore Volcanics	ns064a	ns064	ns064a1	ns064a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.01	T		HEM	u	301.6	Hematite remanence.	l	31.5	0.8	12	0
This study	North Shore Volcanics	ns065c	ns065	ns065c2	ns065c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	288.9	Hematite remanence.	l	20.6	1.9	6	0
This study	North Shore Volcanics	ns066a	ns066	ns066a1	ns066a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		HEM	u	309.9	Hematite remanence.	l	21.3	1.5	10	0
This study	North Shore Volcanics	ns066c	ns066	ns066c1	ns066c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		HEM	u	313.7	Hematite remanence.	l	18.3	0.8	5	0
This study	North Shore Volcanics	ns066d	ns066	ns066d1	ns066d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	723	K		HEM	u	315.2	Hematite remanence.	l	20.2	1.5	5	0
This study	North Shore Volcanics	ns066e	ns066	ns066e1	ns066e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	313	Hematite remanence.	l	18.9	1.2	7	0
This study	North Shore Volcanics	ns067a	ns067	ns067a1	ns067a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.04	T		HEM	u	285.2	Hematite remanence.	l	27	1.8	8	0
This study	North Shore Volcanics	ns067b	ns067	ns067b1	ns067b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	623	K		HEM	u	286.3	Hematite remanence.	l	25	1	7	0
This study	North Shore Volcanics	ns067c	ns067	ns067c3	ns067c3 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	291.8	Hematite remanence.	l	28.2	0.7	6	0
This study	North Shore Volcanics	ns067e	ns067	ns067e1	ns067e1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.06	T		HEM	u	286.8	Hematite remanence.	l	34.1	4.6	6	0
This study	North Shore Volcanics	ns068g	ns068	ns068g2	ns068g2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0.02	T		HEM	u	310.5	Hematite remanence.	l	17.7	1.6	8	0
This study	North Shore Volcanics	ns070a	ns070	ns070a1	ns070a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	345.3	Hematite remanence.	l	66.7	2.6	14	0
This study	North Shore Volcanics	ns070c	ns070	ns070c1	ns070c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	673	273	K		HEM	u	30.5	Hematite remanence.	p	-4.3	5.7	5	0
This study	North Shore Volcanics	ns070c	ns070	ns070c2	ns070c2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	298	Hematite remanence.	l	39.2	3.5	14	0
This study	North Shore Volcanics	ns070f	ns070	ns070f1	ns070f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	823	373	K		HEM	u	212.4	Hematite remanence.	p	8.1	5.2	7	0
This study	North Shore Volcanics	ns071a	ns071	ns071a1	ns071a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.18	0.005	K		HEM	u	223.2	Hematite remanence.	p	12.4	4.5	13	0
This study	North Shore Volcanics	ns077a	ns077	ns077a1	ns077a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.005	T		HEM	u	297.7	Hematite remanence.	l	7.8	2.3	13	0
This study	North Shore Volcanics	ns078c	ns078	ns078c1	ns078c1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	773	K		HEM	u	285.4	Hematite remanence.	l	15.8	2.3	5	0
This study	North Shore Volcanics	ns078d	ns078	ns078d1	ns078d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	473	K		HEM	u	283.6	Hematite remanence.	l	16.7	3.6	9	0
This study	North Shore Volcanics	ns078f	ns078	ns078f1	ns078f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	823	K		HEM	u	276.4	Hematite remanence.	l	14.5	1.9	4	0
This study	North Shore Volcanics	ns078g	ns078	ns078g1	ns078g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	823	K		HEM	u	272.2	Hematite remanence.	l	17.1	2.2	4	0
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	823	K		HEM	u	278.4	Hematite remanence.	l	16	1	4	0
This study	North Shore Volcanics	ns079a	ns079	ns079a1	ns079a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.15	0	K		HEM	u	0.5	Hematite remanence.	p	-22.5	5.4	13	0
This study	North Shore Volcanics	ns079b	ns079	ns079b1	ns079b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	473	K		HEM	u	288.3	Hematite remanence.	l	29.6	3.7	11	0
This study	North Shore Volcanics	ns079d	ns079	ns079d1	ns079d1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	183.4	Hematite remanence.	p	16.4	3.4	14	0
This study	North Shore Volcanics	ns079f	ns079	ns079f1	ns079f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	573	273	K		HEM	u	183.5	Hematite remanence.	p	20.4	2.9	4	0
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	292.5	Hematite remanence.	l	20.6	3.2	6	0
This study	North Shore Volcanics	ns080a	ns080	ns080a2	ns080a2 : LT-NO	LP-DIR-AF : SO-SUN : DE-FM : DA-DIR-GEO	pmagpy-2.03	0.18	0	T	0.3	HEM	u	294	Hematite remanence.	l	24.8		14	0
This study	North Shore Volcanics	ns080b	ns080	ns080b1	ns080b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	273	K		HEM	u	279.2	Hematite remanence.	l	17.2	4.9	13	0
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	283.2	Hematite remanence.	l	19.1	1.3	6	0
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	473	K		HEM	u	283.5	Hematite remanence.	l	17	3.7	9	0
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	473	K		HEM	u	284.4	Hematite remanence.	l	32.7	3.9	8	0
This study	North Shore Volcanics	ns081b	ns081	ns081b1	ns081b1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		HEM	u	273.7	Hematite remanence.	l	38.3	1.3	6	0
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	473	K		HEM	u	285	Hematite remanence.	l	36.5	2.6	8	0
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	272.8	Hematite remanence.	l	29.7	3.2	7	0
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	270.6	Hematite remanence.	l	26.3	4.6	7	0
This study	North Shore Volcanics	ns083b	ns083	ns083b1	ns083b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	623	K		HEM	u	280.5	Hematite remanence.	l	38.1	0.8	7	0
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	286.8	Hematite remanence.	l	36.3	1.3	6	0
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	823	K		HEM	u	284.3	Hematite remanence.	l	37.2	1.1	4	0
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	285.8	Hematite remanence.	l	24.1	2.7	6	0
This study	North Shore Volcanics	ns083f	ns083	ns083f1	ns083f1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.08	T		HEM	u	296.9	Hematite remanence.	l	45.6	2.5	5	0
This study	North Shore Volcanics	ns002b	ns002	ns002b1	ns002b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	823	K		HEM	u	286	Hematite remanence.	l	28.5	2.9	5	0
This study	North Shore Volcanics	ns002c	ns002	ns002c1	ns002c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	773	K		HEM	u	298.9	Hematite remanence.	l	32.8	1.2	5	0
This study	North Shore Volcanics	ns002d	ns002	ns002d1	ns002d1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	673	K		HEM	u	292.4	Hematite remanence.	l	35.9	1.2	5	0
This study	North Shore Volcanics	ns002f	ns002	ns002f1	ns002f1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	287	Hematite remanence.	l	32.9	0.7	8	0
This study	North Shore Volcanics	ns005a	ns005	ns005a1	ns005a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	0	K		HEM	u	301.1	Hematite remanence.	l	28.9	1.9	22	0
This study	North Shore Volcanics	ns006b	ns006	ns006b1	ns006b1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	573	K		HEM	u	302.4	Hematite remanence.	l	29.4	1.2	10	0
This study	North Shore Volcanics	ns006c	ns006	ns006c1	ns006c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	373	K		HEM	u	300.9	Hematite remanence.	l	31.7	0.7	8	0
This study	North Shore Volcanics	ns006d	ns006	ns006d2	ns006d2 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.005	T		HEM	u	301.1	Hematite remanence.	l	26	0.8	13	0
This study	North Shore Volcanics	ns006e	ns006	ns006e2	ns006e2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	298.4	Hematite remanence.	l	32.6	0.7	8	0
This study	North Shore Volcanics	ns006f	ns006	ns006f1	ns006f1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	302.8	Hematite remanence.	l	32.5	0.7	8	0
This study	North Shore Volcanics	ns007a	ns007	ns007a1	ns007a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	948	0	K		HEM	u	296.1	Hematite remanence.	l	35	1.3	23	0
This study	North Shore Volcanics	ns007c	ns007	ns007c1	ns007c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	309.2	Hematite remanence.	l	33.2	0.9	6	0
This study	North Shore Volcanics	ns007d	ns007	ns007d1	ns007d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	311.6	Hematite remanence.	l	30.9	1.6	8	0
This study	North Shore Volcanics	ns007f	ns007	ns007f1	ns007f1 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0	T		HEM	u	311.5	Hematite remanence.	l	32.1	1.4	14	0
This study	North Shore Volcanics	ns007g	ns007	ns007g1	ns007g1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	473	K		HEM	u	308.3	Hematite remanence.	l	27.1	0.5	8	0
This study	North Shore Volcanics	ns085b	ns085	ns085b1	ns085b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	273	K		HEM	u	276.1	Hematite remanence.	l	36.2	2.8	13	100
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	273	K		HEM	u	275.9	Hematite remanence.	l	37	3.1	10	100
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	273	K		HEM	u	280	Hematite remanence.	l	37.6	3.2	11	100
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	573	K		HEM	u	278.2	Hematite remanence.	l	36.3	1.6	8	100
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	773	K		HEM	u	277.9	Hematite remanence.	l	38.3	1	5	100
This study	North Shore Volcanics	ns087b	ns087	ns087b1	ns087b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	673	K		HEM	u	275.4	Hematite remanence.	l	35.4	2.6	8	100
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	773	K		HEM	u	282.7	Hematite remanence.	l	35	1.4	5	100
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	723	K		HEM	u	287.8	Hematite remanence.	l	44.8	1.5	6	100
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	673	K		HEM	u	280.3	Hematite remanence.	l	40.6	2.3	7	100
This study	North Shore Volcanics	ns008a	ns008	ns008a1	ns008a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	0.01	K		HEM	u	318.7	Hematite remanence.	l	44.8	2.3	20	100
This study	North Shore Volcanics	ns008b	ns008	ns008b1	ns008b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	473	K		HEM	u	313.9	Hematite remanence.	l	47.4	1.8	11	100
This study	North Shore Volcanics	ns008c	ns008	ns008c1	ns008c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		HEM	u	307.3	Hematite remanence.	l	43.8	2.2	8	100
This study	North Shore Volcanics	ns008d	ns008	ns008d1	ns008d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		HEM	u	305.8	Hematite remanence.	l	44	2.9	10	100
This study	North Shore Volcanics	ns008h	ns008	ns008h1	ns008h1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	273	K		HEM	u	301.9	Hematite remanence.	l	42.7	2.3	11	100
This study	North Shore Volcanics	ns009a	ns009	ns009a1	ns009a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	673	K		HEM	u	278.9	Hematite remanence.	l	53.5	1.5	6	100
This study	North Shore Volcanics	ns009c	ns009	ns009c1	ns009c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	573	K		HEM	u	280.2	Hematite remanence.	l	48	1	6	100
This study	North Shore Volcanics	ns009e	ns009	ns009e1	ns009e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	273	K		HEM	u	285.7	Hematite remanence.	l	49.2	1	11	100
This study	North Shore Volcanics	ns009f	ns009	ns009f1	ns009f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	823	K		HEM	u	282.5	Hematite remanence.	l	45	1.2	4	100
This study	North Shore Volcanics	ns010a	ns010	ns010a1	ns010a1 : LT-NO	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	473	K		HEM	u	284	Hematite remanence.	l	39.1	2.1	8	100
This study	North Shore Volcanics	ns010b	ns010	ns010b1	ns010b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	723	K		HEM	u	281.9	Hematite remanence.	l	35.7	1	7	100
