tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:08:14:32:00.00	133.8	g	5	6.312e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:15:16:13:00.00	132.3	g	5.4	5.917e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:16:16:00.00	132.8	g	5.6	5.302e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:19:42:00.00	134.3	g	6.3	4.074e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:22:41:00.00	131.1	g	6.3	1.002e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.6	2007:06:19:01:12:00.00	128.2	g	8.1	6.836e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.3	2007:06:19:03:23:00.00	132.2	g	13.2	3.751e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:10:44:00.00	206.2	g	-8.9	1.569e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:17:43:00.00	218.1	g	-18.9	8.779e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:21:22:00.00	226.6	g	-25	6.554e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:01:32:00.00	232	g	-28.5	3.511e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:12:41:00.00	232.9	g	-29.7	2.949e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:16:40:00.00	232.6	g	-30.5	2.567e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:13:48:00.00	233	g	-30.7	2.024e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:06:22:16:55:00.00	231.1	g	-33.4	8.971e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.6	2007:06:22:19:10:00.00	232	g	-31.9	6.984e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:09:14:02:00.00	177.5	g	-20.9	1.371e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:13:45:00.00	175.8	g	-20.7	1.405e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:16:51:00.00	173.6	g	-21.9	1.261e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:14:18:06:00.00	172.9	g	-23.4	1.036e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:16:17:07:00.00	174.5	g	-23.2	8.551e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:15:12:00.00	176	g	-24.5	6.339e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:19:21:00.00	174.9	g	-27.2	4.365e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:06:14:50:00.00	170.4	g	-29.2	1.904e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085a	ns085	ns085a1	ns085a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.6	2007:04:06:17:34:00.00	172.3	g	-24.9	4.686e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns085b	ns085	ns085b1	ns085b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:11:15:21:00.00	160.4	g	-44.4	1.878e-06	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085b	ns085	ns085b1	ns085b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:04:11:17:59:00.00	161.4	g	-44.9	8.764e-07	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:02:18:30:00.00	177.7	g	-33.5	2.979e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:04:13:34:00.00	177	g	-33.8	2.948e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:17:25:00.00	177.2	g	-34.2	2.875e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:09:15:59:00.00	175.8	g	-34.7	2.755e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:12:00.00	174.1	g	-34.9	2.398e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:16:51:00.00	175.3	g	-34.8	2.034e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:19:52:00.00	174.7	g	-35.3	1.588e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:20:16:41:00.00	177.6	g	-34.8	9.894e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085c	ns085	ns085c1	ns085c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:20:18:51:00.00	176.6	g	-34.4	3.049e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:23:17:49:00.00	142.6	g	5	2.924e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:27:15:52:00.00	142.9	g	4.9	2.903e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:30:21:38:00.00	142.1	g	4.4	2.829e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:08:14:34:00.00	140.8	g	4.1	2.694e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:15:16:14:00.00	139.6	g	4	2.439e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:16:18:00.00	139.5	g	4	2.19e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:19:44:00.00	140.9	g	4	1.857e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:22:42:00.00	142	g	4.9	1.433e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:01:14:00.00	141.8	g	3.6	9.03e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085f	ns085	ns085f1	ns085f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:03:25:00.00	142.6	g	3.5	2.97e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:10:45:00.00	248.5	g	-28.2	3.454e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:17:45:00.00	248.2	g	-28.5	3.42e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:21:23:00.00	249.9	g	-28.2	3.331e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:01:33:00.00	250.1	g	-29.4	3.161e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:12:42:00.00	250.2	g	-29.7	3.016e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:16:41:00.00	250.4	g	-29.7	2.788e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:13:49:00.00	250.7	g	-29	2.182e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:16:56:00.00	251.5	g	-30	1.659e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:19:11:00.00	251.3	g	-29.1	9.306e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns085g	ns085	ns085g1	ns085g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:22:30:00.00	249.2	g	-28.9	2.936e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:09:14:04:00.00	304.1	g	55.4	1.743e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:13:47:00.00	304.8	g	55.1	1.818e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:16:52:00.00	304.8	g	54.8	1.873e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:14:18:08:00.00	306.8	g	54.4	1.874e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:16:17:08:00.00	306.1	g	54	1.801e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:15:13:00.00	305.2	g	53.7	1.671e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:19:22:00.00	307.2	g	53.5	1.4e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:04:06:14:52:00.00	307.3	g	53.4	9.321e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns087a	ns087	ns087a1	ns087a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.8	2007:04:06:17:36:00.00	313.7	g	53.3	2.293e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns087b	ns087	ns087b1	ns087b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:11:15:22:00.00	312.8	g	64.2	1.018e-06	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns087b	ns087	ns087b1	ns087b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:04:11:18:00:00.00	316.3	g	64.8	3.749e-07	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:02:18:31:00.00	311.1	g	50.2	1.766e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:04:13:35:00.00	311.5	g	48.4	1.803e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:07:17:26:00.00	312.4	g	47.5	1.83e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:09:16:01:00.00	311.2	g	46.4	1.812e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:13:00.00	312.3	g	45.8	1.657e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:16:53:00.00	311	g	45.3	1.499e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:19:54:00.00	310	g	45.1	1.182e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:20:16:42:00.00	311	g	44.9	7.171e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns087c	ns087	ns087c1	ns087c1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.2	2007:05:20:18:52:00.00	311.2	g	45.9	1.376e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:23:17:50:00.00	158.7	g	3	3.385e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:27:15:53:00.00	145.6	g	-5.4	2.671e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:30:21:40:00.00	143	g	-7.3	2.531e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:08:14:35:00.00	138.3	g	-11	2.03e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:15:16:16:00.00	137.3	g	-9.3	1.869e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:06:18:16:19:00.00	137.1	g	-9.7	1.638e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:19:45:00.00	136.1	g	-10.2	1.315e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:22:43:00.00	134.6	g	-10.4	9.136e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:01:15:00.00	133.2	g	-10.8	4.802e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns087d	ns087	ns087d1	ns087d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:06:19:03:26:00.00	132.3	g	-7.1	1.581e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:10:46:00.00	153.2	g	-3	3.521e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:17:46:00.00	139.7	g	-12.2	2.752e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:21:24:00.00	136.9	g	-14.1	2.6e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:01:34:00.00	132	g	-15.9	2.045e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:12:43:00.00	132	g	-16.1	1.906e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:16:42:00.00	130.8	g	-16.9	1.659e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:13:50:00.00	129.1	g	-17	1.332e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:16:57:00.00	127.7	g	-17.5	8.882e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:19:12:00.00	126	g	-17.5	5.085e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns087e	ns087	ns087e1	ns087e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:06:22:22:31:00.00	127.2	g	-17.6	1.744e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.3	2007:11:29:01:42:00.00	167.3	g	69	6.134e-06	1	4	u	273	SAN	0	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:44:00.00	168.9	g	71.4	5.962e-06	2	4	u	273	SAN	0.005	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:47:00.00	170.9	g	74.9	5.463e-06	3	4	u	273	SAN	0.01	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:50:00.00	175.8	g	78.5	4.088e-06	4	4	u	273	SAN	0.02	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:52:00.00	173.8	g	79.9	2.953e-06	5	4	u	273	SAN	0.03	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:55:00.00	177.6	g	80.4	2.212e-06	6	4	u	273	SAN	0.04	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:01:57:00.00	171	g	81	1.784e-06	7	4	u	273	SAN	0.05	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2007:11:29:02:00:00.00	174.4	g	81.5	1.521e-06	8	4	u	273	SAN	0.06	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2007:11:29:02:02:00.00	162.4	g	79.9	1.282e-06	9	4	u	273	SAN	0.08	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:05:00.00	160.6	g	82.3	1.116e-06	10	4	u	273	SAN	0.1	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2007:11:29:02:07:00.00	163.1	g	75.3	1.074e-06	11	4	u	273	SAN	0.12	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2007:11:29:02:10:00.00	149.9	g	79.9	9.774e-07	12	4	u	273	SAN	0.15	0	0	90	273
This study	North Shore Volcanics	ns003e	ns003	ns003e1	ns003e1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2007:11:29:02:12:00.00	154.4	g	76.9	9.455e-07	13	4	u	273	SAN	0.18	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.3	2007:11:29:02:14:00.00	161.7	g	42.1	6.762e-06	1	4	u	273	SAN	0	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:17:00.00	160.2	g	46.1	6.529e-06	2	4	u	273	SAN	0.005	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:19:00.00	160.3	g	48.9	5.863e-06	3	4	u	273	SAN	0.01	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:22:00.00	159.3	g	52.1	4.973e-06	4	4	u	273	SAN	0.015	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:24:00.00	159.6	g	53.8	4.032e-06	5	4	u	273	SAN	0.02	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:26:00.00	158.4	g	55.5	2.726e-06	6	4	u	273	SAN	0.03	0	0	90	273
This study	North Shore Volcanics	ns003f	ns003	ns003f1	ns003f1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2007:11:29:02:29:00.00	155.6	g	57.9	1.964e-06	7	4	u	273	SAN	0.04	0	0	90	273
