tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_instrument_codes	magic_method_codes	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_dec	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Simpson Island	SI4-15.1	SI4(13.8 to 20.2)	SI4-15.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	114.1	-71.7	0.3	8	100
This study	Simpson Island	SI4-15.7	SI4(13.8 to 20.2)	SI4-15.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	145	-62.5	0.9	8	0
This study	Simpson Island	SI4-15.7	SI4(13.8 to 20.2)	SI4-15.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	106.6	-71.7	0.9	8	100
This study	Simpson Island	SI4-18.5	SI4(13.8 to 20.2)	SI4-18.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	153.7	-63.9	0.4	8	0
This study	Simpson Island	SI4-18.5	SI4(13.8 to 20.2)	SI4-18.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	113.6	-75.3	0.4	8	100
This study	Simpson Island	SI4-18.7	SI4(13.8 to 20.2)	SI4-18.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	144.9	-60.9	0.5	8	0
This study	Simpson Island	SI4-18.7	SI4(13.8 to 20.2)	SI4-18.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	109.6	-70.5	0.5	8	100
This study	Simpson Island	SI4-18.9	SI4(13.8 to 20.2)	SI4-18.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	145	-60.6	0.4	8	0
This study	Simpson Island	SI4-18.9	SI4(13.8 to 20.2)	SI4-18.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	110.2	-70.2	0.4	8	100
This study	Simpson Island	SI4-23.0	SI4(21.4 to 30.0)	SI4-23.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	138.7	-66.3	0.4	10	0
This study	Simpson Island	SI4-23.0	SI4(21.4 to 30.0)	SI4-23.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	91.5	-72.4	0.4	10	100
This study	Simpson Island	SI4-24.1	SI4(21.4 to 30.0)	SI4-24.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	129.9	-60.7	0.4	10	0
This study	Simpson Island	SI4-24.1	SI4(21.4 to 30.0)	SI4-24.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	94.7	-65.6	0.4	10	100
This study	Simpson Island	SI4-24.7	SI4(21.4 to 30.0)	SI4-24.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.015	T	151.5	-65.3	0.2	8	0
This study	Simpson Island	SI4-24.7	SI4(21.4 to 30.0)	SI4-24.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.015	T	106.9	-75.8	0.2	8	100
This study	Simpson Island	SI4-25.2	SI4(21.4 to 30.0)	SI4-25.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	134.2	-63.1	0.5	10	0
This study	Simpson Island	SI4-25.2	SI4(21.4 to 30.0)	SI4-25.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	94.6	-68.8	0.5	10	100
This study	Simpson Island	SI4-25.6	SI4(21.4 to 30.0)	SI4-25.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	142.1	-62.5	0.3	10	0
This study	Simpson Island	SI4-25.6	SI4(21.4 to 30.0)	SI4-25.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	103.4	-70.9	0.3	10	100
This study	Simpson Island	SI4-25.8	SI4(21.4 to 30.0)	SI4-25.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	138.5	-63.7	0.5	10	0
This study	Simpson Island	SI4-25.8	SI4(21.4 to 30.0)	SI4-25.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	97.3	-70.6	0.5	10	100
This study	Simpson Island	SI4-25.9	SI4(21.4 to 30.0)	SI4-25.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	149.9	-58.7	0.4	10	0
This study	Simpson Island	SI4-25.9	SI4(21.4 to 30.0)	SI4-25.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	119.6	-70.2	0.4	10	100
This study	Simpson Island	SI4-40.15	SI4(39.7 to 44.7)	SI4-40.15a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	171.2	-63.4	0.3	10	0
This study	Simpson Island	SI4-40.15	SI4(39.7 to 44.7)	SI4-40.15a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	144.6	-79.6	0.3	10	100
This study	Simpson Island	SI4-40.2	SI4(39.7 to 44.7)	SI4-40.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	162.9	-53.7	0.9	8	0
This study	Simpson Island	SI4-40.2	SI4(39.7 to 44.7)	SI4-40.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	144.7	-68.9	0.9	8	100
This study	Simpson Island	SI4-40.3	SI4(39.7 to 44.7)	SI4-40.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	178.8	-63.5	0.6	10	0
This study	Simpson Island	SI4-40.3	SI4(39.7 to 44.7)	SI4-40.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	163.1	-80.9	0.6	10	100
This study	Simpson Island	SI4-40.5	SI4(39.7 to 44.7)	SI4-40.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	161.3	-54.8	1	10	0
This study	Simpson Island	SI4-40.5	SI4(39.7 to 44.7)	SI4-40.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	141	-69.6	1	10	100
This study	Simpson Island	SI4-40.8	SI4(39.7 to 44.7)	SI4-40.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	165.9	-60.7	0.8	8	0
This study	Simpson Island	SI4-40.8	SI4(39.7 to 44.7)	SI4-40.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	140	-76	0.8	8	100
This study	Simpson Island	SI4-41.0	SI4(39.7 to 44.7)	SI4-41.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	157.7	-53.6	0.8	10	0
This study	Simpson Island	SI4-41.0	SI4(39.7 to 44.7)	SI4-41.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	137.1	-67.7	0.8	10	100
This study	Simpson Island	SI4-73.65	SI4(72.3 to 74.6)	SI4-73.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.08	T	162.8	-56.9	0.4	5	0
This study	Simpson Island	SI4-73.65	SI4(72.3 to 74.6)	SI4-73.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.08	T	140.8	-72	0.4	5	100
This study	Simpson Island	SI4-73.66	SI4(72.3 to 74.6)	SI4-73.66a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.07	T	163.4	-57.2	0.6	7	0
This study	Simpson Island	SI4-73.66	SI4(72.3 to 74.6)	SI4-73.66a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.17	0.07	T	141.2	-72.4	0.6	7	100
This study	Simpson Island	SI4-73.70	SI4(72.3 to 74.6)	SI4-73.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	168.6	-58.9	0.4	9	0
This study	Simpson Island	SI4-73.70	SI4(72.3 to 74.6)	SI4-73.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	148.1	-75.1	0.4	9	100
This study	Simpson Island	SI4-73.90	SI4(72.3 to 74.6)	SI4-73.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	206.4	-73.2	2	9	0
This study	Simpson Island	SI4-73.90	SI4(72.3 to 74.6)	SI4-73.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	300	-84	2	9	100
This study	Simpson Island	SI4-74.00	SI4(72.3 to 74.6)	SI4-74.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	167.5	-39.1	1.9	9	0
This study	Simpson Island	SI4-74.00	SI4(72.3 to 74.6)	SI4-74.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	159.7	-55.6	1.9	9	100
This study	Simpson Island	SI4-74.20	SI4(72.3 to 74.6)	SI4-74.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	155.2	-60.2	2.2	9	0
This study	Simpson Island	SI4-74.20	SI4(72.3 to 74.6)	SI4-74.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	124.1	-73	2.2	9	100
This study	Simpson Island	SI4-74.39	SI4(72.3 to 74.6)	SI4-74.39a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	152.5	-60.8	0.6	9	0
This study	Simpson Island	SI4-74.39	SI4(72.3 to 74.6)	SI4-74.39a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	119.2	-72.7	0.6	9	100
This study	Simpson Island	SI4-74.41	SI4(72.3 to 74.6)	SI4-74.41a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.02	T	151.5	-56.9	0.7	9	0
This study	Simpson Island	SI4-74.41	SI4(72.3 to 74.6)	SI4-74.41a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.02	T	124.4	-69.1	0.7	9	100
This study	Simpson Island	SI4-75.20	SI4(74.6 to 80.0)	SI4-75.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	151.2	-54.4	1.3	8	0
This study	Simpson Island	SI4-75.20	SI4(74.6 to 80.0)	SI4-75.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	127.1	-66.8	1.3	8	100
This study	Simpson Island	SI4-75.30	SI4(74.6 to 80.0)	SI4-75.30a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	150.1	-50.5	1.1	8	0
This study	Simpson Island	SI4-75.30	SI4(74.6 to 80.0)	SI4-75.30a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	129.7	-63	1.1	8	100
This study	Simpson Island	SI4-75.35	SI4(74.6 to 80.0)	SI4-75.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	122.8	-57	0.9	8	0
This study	Simpson Island	SI4-75.35	SI4(74.6 to 80.0)	SI4-75.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	93	-60.6	0.9	8	100
This study	Simpson Island	SI4-75.45	SI4(74.6 to 80.0)	SI4-75.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	151.9	-52.3	1.2	8	0
This study	Simpson Island	SI4-75.45	SI4(74.6 to 80.0)	SI4-75.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	130.5	-65.1	1.2	8	100
This study	Simpson Island	SI4-75.60	SI4(74.6 to 80.0)	SI4-75.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	153.2	-50.8	0.8	8	0
This study	Simpson Island	SI4-75.60	SI4(74.6 to 80.0)	SI4-75.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	133.5	-64.1	0.8	8	100
This study	Simpson Island	SI4-75.70	SI4(74.6 to 80.0)	SI4-75.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	154.4	-49.7	0.7	8	0
This study	Simpson Island	SI4-75.70	SI4(74.6 to 80.0)	SI4-75.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	136	-63.4	0.7	8	100
This study	Simpson Island	SI4-76.00	SI4(74.6 to 80.0)	SI4-76.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	154.1	-54.2	0.7	8	0
This study	Simpson Island	SI4-76.00	SI4(74.6 to 80.0)	SI4-76.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.025	T	131.3	-67.4	0.7	8	100
This study	Simpson Island	SI4-82.00	SI4(80.2 to 100.7)	SI4-82.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	152.7	-44.6	0.5	10	0
This study	Simpson Island	SI4-82.00	SI4(80.2 to 100.7)	SI4-82.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	137.6	-58.2	0.5	10	100
This study	Simpson Island	SI4-82.60	SI4(80.2 to 100.7)	SI4-82.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	140.5	-53.6	0.9	10	0
This study	Simpson Island	SI4-82.60	SI4(80.2 to 100.7)	SI4-82.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	115	-63.1	0.9	10	100
This study	Simpson Island	SI4-82.61	SI4(80.2 to 100.7)	SI4-82.61a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	139.8	-55.1	0.9	10	0
This study	Simpson Island	SI4-82.61	SI4(80.2 to 100.7)	SI4-82.61a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	112.5	-64.2	0.9	10	100
This study	Simpson Island	SI4-82.90	SI4(80.2 to 100.7)	SI4-82.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	143.6	-57.9	0.3	10	0
This study	Simpson Island	SI4-82.90	SI4(80.2 to 100.7)	SI4-82.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	113	-67.7	0.3	10	100
This study	Simpson Island	SI4-85.20	SI4(80.2 to 100.7)	SI4-85.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	150.6	-64.4	0.4	10	0
This study	Simpson Island	SI4-85.20	SI4(80.2 to 100.7)	SI4-85.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	108.3	-74.8	0.4	10	100
This study	Simpson Island	SI4-86.70	SI4(80.2 to 100.7)	SI4-86.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	139.2	-49.1	0.7	9	0
This study	Simpson Island	SI4-86.70	SI4(80.2 to 100.7)	SI4-86.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.03	T	117.7	-58.8	0.7	9	100
This study	Simpson Island	SI4-86.75	SI4(80.2 to 100.7)	SI4-86.75a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	142.8	-51.5	0.7	7	0
This study	Simpson Island	SI4-86.75	SI4(80.2 to 100.7)	SI4-86.75a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.07	0.02	T	119.9	-61.9	0.7	7	100
This study	Simpson Island	SI4-86.85	SI4(80.2 to 100.7)	SI4-86.85a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	151.9	-55.3	0.7	8	0
This study	Simpson Island	SI4-86.85	SI4(80.2 to 100.7)	SI4-86.85a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	126.7	-67.9	0.7	8	100
This study	Simpson Island	SI4-108.00	SI4(106.0 to 121.4)	SI4-108.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	147.2	-47.7	0.5	10	0
This study	Simpson Island	SI4-108.00	SI4(106.0 to 121.4)	SI4-108.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	128.4	-59.7	0.5	10	100
This study	Simpson Island	SI4-109.20	SI4(106.0 to 121.4)	SI4-109.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	148.5	-45	0.4	10	0
This study	Simpson Island	SI4-109.20	SI4(106.0 to 121.4)	SI4-109.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	132	-57.5	0.4	10	100
This study	Simpson Island	SI4-109.21	SI4(106.0 to 121.4)	SI4-109.21a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	144	-43.3	0.5	10	0
This study	Simpson Island	SI4-109.21	SI4(106.0 to 121.4)	SI4-109.21a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	127.7	-54.8	0.5	10	100
This study	Simpson Island	SI4-109.40	SI4(106.0 to 121.4)	SI4-109.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	142.4	-43.9	0.3	10	0
This study	Simpson Island	SI4-109.40	SI4(106.0 to 121.4)	SI4-109.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	125.4	-54.9	0.3	10	100
This study	Simpson Island	SI4-111.40	SI4(106.0 to 121.4)	SI4-111.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	134.9	-47.9	0.4	10	0
This study	Simpson Island	SI4-111.40	SI4(106.0 to 121.4)	SI4-111.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	114	-56.4	0.4	10	100
This study	Simpson Island	SI4-113.40	SI4(106.0 to 121.4)	SI4-113.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	128.5	-47.2	0.3	10	0
This study	Simpson Island	SI4-113.40	SI4(106.0 to 121.4)	SI4-113.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	107.8	-53.9	0.3	10	100
This study	Simpson Island	SI4-113.50	SI4(106.0 to 121.4)	SI4-113.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	133.3	-50	0.1	10	0
This study	Simpson Island	SI4-113.50	SI4(106.0 to 121.4)	SI4-113.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	110.4	-57.9	0.1	10	100
This study	Simpson Island	SI4-113.60	SI4(106.0 to 121.4)	SI4-113.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	118.7	-37.1	0.3	10	0
This study	Simpson Island	SI4-113.60	SI4(106.0 to 121.4)	SI4-113.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	104.2	-41.7	0.3	10	100
This study	Simpson Island	SI4-122.80	SI4(121.4 to 127.3)	SI4-122.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	126.9	-43	0.5	10	0
This study	Simpson Island	SI4-122.80	SI4(121.4 to 127.3)	SI4-122.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	109.1	-49.6	0.5	10	100
This study	Simpson Island	SI4-123.10	SI4(121.4 to 127.3)	SI4-123.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	136.1	-42.6	0.5	10	0
This study	Simpson Island	SI4-123.10	SI4(121.4 to 127.3)	SI4-123.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	119.2	-51.9	0.5	10	100
This study	Simpson Island	SI4-123.65	SI4(121.4 to 127.3)	SI4-123.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	128.7	-45.9	0.7	10	0
This study	Simpson Island	SI4-123.65	SI4(121.4 to 127.3)	SI4-123.65a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	108.9	-52.8	0.7	10	100
This study	Simpson Island	SI4-123.70	SI4(121.4 to 127.3)	SI4-123.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	127.4	-44.7	0.7	10	0
This study	Simpson Island	SI4-123.70	SI4(121.4 to 127.3)	SI4-123.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	108.5	-51.2	0.7	10	100
This study	Simpson Island	SI4-123.80	SI4(121.4 to 127.3)	SI4-123.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	130.2	-48.6	0.3	10	0
This study	Simpson Island	SI4-123.80	SI4(121.4 to 127.3)	SI4-123.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	108.5	-55.6	0.3	10	100
This study	Simpson Island	SI4-123.81	SI4(121.4 to 127.3)	SI4-123.81a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	127.2	-33.4	1	10	0
This study	Simpson Island	SI4-123.81	SI4(121.4 to 127.3)	SI4-123.81a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	114.6	-40.8	1	10	100
This study	Simpson Island	SI4-124.05	SI4(121.4 to 127.3)	SI4-124.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	91.9	-49.8	0.3	10	0
This study	Simpson Island	SI4-124.05	SI4(121.4 to 127.3)	SI4-124.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	72.6	-45.1	0.3	10	100
This study	Simpson Island	SI4-124.10	SI4(121.4 to 127.3)	SI4-124.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	131	-46.5	0.4	10	0
This study	Simpson Island	SI4-124.10	SI4(121.4 to 127.3)	SI4-124.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	110.9	-54	0.4	10	100
This study	Simpson Island	SI4-138.60	SI4(133.8 to 143.1)	SI4-138.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	132.6	-46.8	0.5	10	0
This study	Simpson Island	SI4-138.60	SI4(133.8 to 143.1)	SI4-138.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	112.5	-54.8	0.5	10	100
This study	Simpson Island	SI4-138.70	SI4(133.8 to 143.1)	SI4-138.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	133.4	-55.8	0.3	10	0
This study	Simpson Island	SI4-138.70	SI4(133.8 to 143.1)	SI4-138.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	104.7	-62.8	0.3	10	100
This study	Simpson Island	SI4-139.20	SI4(133.8 to 143.1)	SI4-139.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.01	T	131.8	-55.9	0.5	8	0
This study	Simpson Island	SI4-139.20	SI4(133.8 to 143.1)	SI4-139.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.01	T	103	-62.4	0.5	8	100
This study	Simpson Island	SI4-139.80	SI4(133.8 to 143.1)	SI4-139.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	99.5	-56.2	0.3	10	0
This study	Simpson Island	SI4-139.80	SI4(133.8 to 143.1)	SI4-139.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	74.2	-53	0.3	10	100
This study	Simpson Island	SI4-139.81	SI4(133.8 to 143.1)	SI4-139.81a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	139.7	-52.7	0.4	10	0
