tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	treatment_ac_field	treatment_temp
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:07:23.00	-208.3786392	g	2.770596881	1.75E-06	1166941	0.27	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:07:38.00	-210.1907534	g	1.830745062	1.86E-06	1166942	0.47	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:07:53.00	-205.5539821	g	2.425893454	1.77E-06	1166943	0.67	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:08:08.00	-190.0887115	g	7.944358031	1.50E-06	1166944	0.87	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:08:23.00	-208.2732838	g	24.25543831	1.16E-06	1166945	1.07	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:08:39.00	-223.5120512	g	12.42455154	1.99E-06	1166946	1.27	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:08:54.00	-221.7880423	g	-11.24019355	1.38E-06	1166947	1.47	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:12:26.00	-208.1073144	g	4.237587674	1.74E-06	1166948	0.07	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:12:41.00	-208.8714489	g	3.03379993	1.69E-06	1166949	0.27	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:12:56.00	-210.986631	g	1.906606572	1.80E-06	1166950	0.47	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:13:12.00	-205.7870226	g	2.27406338	1.70E-06	1166951	0.67	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:13:27.00	-190.4637909	g	7.828166387	1.48E-06	1166952	0.87	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:13:42.00	-208.7057522	g	24.05722984	1.15E-06	1166953	1.07	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:13:57.00	-223.640561	g	12.60348523	1.99E-06	1166954	1.27	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:14:12.00	-222.6877911	g	-11.17769173	1.36E-06	1166955	1.47	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:18:28.00	-208.5468581	g	4.358132934	1.60E-06	1166956	0.07	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:18:43.00	-209.2799388	g	3.409524201	1.56E-06	1166957	0.27	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:18:58.00	-211.487935	g	2.052062792	1.65E-06	1166958	0.47	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:19:13.00	-205.8480371	g	2.721865005	1.57E-06	1166959	0.67	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:19:28.00	-190.6603134	g	7.812813139	1.44E-06	1166960	0.87	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:19:43.00	-209.0572698	g	23.86089578	1.12E-06	1166961	1.07	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:19:58.00	-223.9931699	g	12.89572254	1.96E-06	1166962	1.27	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:20:13.00	-223.8544215	g	-10.91442978	1.32E-06	1166963	1.47	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:23:51.00	-208.522285	g	4.712080691	1.38E-06	1166964	0.07	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:24:06.00	-209.5695619	g	3.439023774	1.32E-06	1166965	0.27	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:24:21.00	-212.2855992	g	2.347166642	1.43E-06	1166966	0.47	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:24:36.00	-205.8966071	g	3.004244444	1.34E-06	1166967	0.67	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:24:51.00	-191.115875	g	7.7984224	1.34E-06	1166968	0.87	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:25:06.00	-209.1786223	g	24.14629879	1.03E-06	1166969	1.07	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:25:21.00	-224.2332891	g	13.25046012	1.89E-06	1166970	1.27	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:25:36.00	-224.8137023	g	-10.67541947	1.22E-06	1166971	1.47	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:29:18.00	-209.8864976	g	3.725252039	9.75E-07	1166972	0.07	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:29:33.00	-210.576283	g	3.851054481	9.40E-07	1166973	0.27	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:29:48.00	-210.8645633	g	3.05907116	1.02E-06	1166974	0.47	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:30:04.00	-205.580301	g	2.650666279	9.51E-07	1166975	0.67	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:30:19.00	-191.0000905	g	7.47974003	1.08E-06	1166976	0.87	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:30:34.00	-209.7582976	g	23.38004545	8.34E-07	1166977	1.07	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:30:49.00	-224.3579216	g	13.45599216	1.63E-06	1166978	1.27	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:31:04.00	-225.9260668	g	-10.09701951	9.99E-07	1166979	1.47	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:36:08.00	-208.3472854	g	2.786760247	6.54E-07	1166980	0.07	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:36:23.00	-209.2934232	g	4.499791159	6.32E-07	1166981	0.27	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:36:38.00	-210.5175073	g	2.934646955	7.23E-07	1166982	0.47	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:36:53.00	-205.8005331	g	2.58241498	6.62E-07	1166983	0.67	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:37:08.00	-191.1872145	g	7.250514183	8.08E-07	1166984	0.87	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:37:23.00	-209.7057034	g	23.20797912	6.35E-07	1166985	1.07	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:37:38.00	-224.7884852	g	13.8164376	1.29E-06	1166986	1.27	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:37:53.00	-225.9955074	g	-9.87443541	7.75E-07	1166987	1.47	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:41:45.00	-208.2719331	g	2.865294913	4.41E-07	1166988	0.07	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:42:00.00	-210.1826198	g	3.524619897	4.26E-07	1166989	0.27	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:42:15.00	-211.1362009	g	2.67925674	4.74E-07	1166990	0.47	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:42:30.00	-205.7642464	g	1.643264412	4.61E-07	1166991	0.67	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:42:45.00	-190.2161199	g	6.97066892	5.89E-07	1166992	0.87	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:43:00.00	-209.9174995	g	22.07875386	4.70E-07	1166993	1.07	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:43:15.00	-224.9025461	g	13.95415252	9.66E-07	1166994	1.27	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:43:30.00	-227.2688871	g	-8.47998107	5.61E-07	1166995	1.47	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:47:26.00	-207.3992466	g	1.252569425	2.83E-07	1166996	0.07	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:47:42.00	-209.0349635	g	2.335021658	2.63E-07	1166997	0.27	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:47:57.00	-210.3716155	g	3.777017882	3.23E-07	1166998	0.47	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:48:12.00	-206.6104177	g	3.030537363	2.97E-07	1166999	0.67	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:48:27.00	-189.6538247	g	6.790898367	4.16E-07	1167000	0.87	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:48:42.00	-207.5551809	g	22.55159542	3.29E-07	1167001	1.07	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:48:57.00	-225.3370468	g	13.7108453	6.89E-07	1167002	1.27	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:49:12.00	-227.9428102	g	-8.753197577	4.05E-07	1167003	1.47	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:53:16.00	-200.6592908	g	10.03762207	1.60E-07	1167004	0.07	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:53:31.00	-209.57789	g	2.682162378	1.74E-07	1167005	0.27	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:53:46.00	-209.4362544	g	7.774064747	1.60E-07	1167006	0.47	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:54:01.00	-204.3277564	g	2.174413302	1.83E-07	1167007	0.67	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:54:16.00	-190.3979654	g	6.264561335	2.63E-07	1167008	0.87	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:54:31.00	-206.5507972	g	24.07957028	1.99E-07	1167009	1.07	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:54:46.00	-222.7831669	g	13.17271131	4.23E-07	1167010	1.27	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:55:01.00	-226.3869047	g	-4.523526017	2.77E-07	1167011	1.47	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:59:15.00	-200.0617593	g	12.00937962	9.64E-08	1167012	0.07	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:59:30.00	-206.9484133	g	5.029381144	9.98E-08	1167013	0.27	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:59:45.00	-197.1826215	g	-5.124459238	8.61E-08	1167014	0.47	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:00:00.00	-206.7256381	g	-0.560099335	8.26E-08	1167015	0.67	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:00:15.00	-184.1087626	g	9.368676412	1.33E-07	1167016	0.87	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:00:30.00	-205.6079903	g	27.77191404	1.05E-07	1167017	1.07	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:00:45.00	-227.1547064	g	14.99650729	2.16E-07	1167018	1.27	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:01:00.00	-224.5567853	g	-9.001833951	1.47E-07	1167019	1.47	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:05:54.00	-203.7620405	g	24.75434773	5.27E-08	1167020	0.07	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:06:09.00	-185.5783048	g	-12.62071255	5.79E-08	1167021	0.27	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:06:24.00	-207.4375808	g	-14.23854022	4.81E-08	1167022	0.47	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:06:39.00	-205.9577169	g	42.6402084	3.95E-08	1167023	0.67	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:06:55.00	-186.2920409	g	6.952906422	7.13E-08	1167024	0.87	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:07:10.00	-211.7331145	g	36.33318616	5.74E-08	1167025	1.07	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:07:25.00	-233.2993852	g	16.80024725	1.10E-07	1167026	1.27	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:07:40.00	-224.07168	g	-4.325876604	9.17E-08	1167027	1.47	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:16:11.00	-209.64702	g	-15.614798	3.65E-08	1167028	0.07	u	0.07	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:11:16:26.00	-181.9683577	g	-22.65518015	1.85E-08	1167029	0.27	u	0.07	300
