tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	mag	2.3	290.5	34.7	1.6	2	11	-1	SLB25.10a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	hem	0.4	292.1	36.5	1.6	2	8	-1	SLB25.10a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	mag	2.3	284.3	26.9	1.6	2	11	0	SLB25.10a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	hem	0.4	286.3	28.1	1.6	2	8	0	SLB25.10a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	mag	2.3	278.3	41.6	1.6	2	11	100	SLB25.10a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	hem	0.4	280.4	43.1	1.6	2	8	100	SLB25.10a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.10	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.10a
This study	mag	0.9	332.7	57.4	1.7	2	11	-1	SLB25.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	hem	1.7	333.7	58.1	1.9	2	8	-1	SLB25.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	mag	0.9	282.9	33.2	1.7	2	11	0	SLB25.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	hem	1.7	283.6	33.8	1.9	2	8	0	SLB25.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	mag	0.9	274.9	47.5	1.7	2	11	100	SLB25.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	hem	1.7	275.7	48.2	1.9	2	8	100	SLB25.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.1a
This study	hem	1.3	355.0	53.5	1.4	2	8	-1	SLB25.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	mag	1.6	352.0	52.9	1.5	2	11	-1	SLB25.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	hem	1.3	284.7	26.6	1.4	2	8	0	SLB25.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	mag	1.6	282.7	26.0	1.5	2	11	0	SLB25.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	hem	1.3	278.9	41.3	1.4	2	8	100	SLB25.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	mag	1.6	276.6	40.5	1.5	2	11	100	SLB25.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.2a
This study	mag	2.6	242.1	20.8	1.9	2	12	-1	SLB25.3a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	hem	0.8	246.4	23.3	1.7	2	8	-1	SLB25.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	mag	2.6	274.4	25.6	1.9	2	12	0	SLB25.3a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	hem	0.8	279.2	27.3	1.7	2	8	0	SLB25.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	mag	2.6	267.3	38.5	1.9	2	12	100	SLB25.3a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	hem	0.8	272.4	41.0	1.7	2	8	100	SLB25.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.3a
This study	hem	0.7	332.5	39.5	1.8	2	8	-1	SLB25.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	mag	1.6	331.2	37.3	2.4	2	11	-1	SLB25.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	hem	0.7	300.1	24.1	1.8	2	8	0	SLB25.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	mag	1.6	298.6	22.1	2.4	2	11	0	SLB25.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	hem	0.7	297.6	40.6	1.8	2	8	100	SLB25.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	mag	1.6	296.0	38.5	2.4	2	11	100	SLB25.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.4a
This study	hem	1.3	320.7	48.3	3.0	2	8	-1	SLB25.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	mag	2.4	317.1	46.4	1.4	2	11	-1	SLB25.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	hem	1.3	285.9	30.0	3.0	2	8	0	SLB25.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	mag	2.4	282.6	28.8	1.4	2	11	0	SLB25.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	hem	1.3	279.4	44.8	3.0	2	8	100	SLB25.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	mag	2.4	275.9	43.2	1.4	2	11	100	SLB25.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.5a
This study	mag	3.0	342.5	45.8	2.4	2	11	-1	SLB25.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	hem	1.2	347.5	47.2	1.7	2	8	-1	SLB25.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	mag	3.0	288.4	27.4	2.4	2	11	0	SLB25.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	hem	1.2	292.4	28.6	1.7	2	8	0	SLB25.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	mag	3.0	283.0	42.7	2.4	2	11	100	SLB25.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	hem	1.2	287.6	44.4	1.7	2	8	100	SLB25.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.6a
This study	hem	1.2	58.4	39.8	1.1	2	8	-1	SLB25.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	mag	2.6	55.0	39.2	1.8	2	11	-1	SLB25.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	hem	1.2	281.0	28.3	1.1	2	8	0	SLB25.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	mag	2.6	278.4	27.0	1.8	2	11	0	SLB25.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	hem	1.2	274.1	42.4	1.1	2	8	100	SLB25.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	mag	2.6	271.5	40.6	1.8	2	11	100	SLB25.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.7a
This study	mag	3.6	298.6	41.1	2.6	2	11	-1	SLB25.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	hem	0.7	301.5	45.3	0.7	2	8	-1	SLB25.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	mag	3.6	284.5	24.3	2.6	2	11	0	SLB25.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	hem	0.7	288.6	27.1	0.7	2	8	0	SLB25.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	mag	3.6	279.2	39.0	2.6	2	11	100	SLB25.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	hem	0.7	283.4	42.4	0.7	2	8	100	SLB25.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.8a
This study	hem	0.6	271.0	36.0	1.9	2	8	-1	SLB25.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	mag	1.9	269.6	34.0	3.0	2	11	-1	SLB25.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	hem	0.6	281.7	32.4	1.9	2	8	0	SLB25.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	mag	1.9	279.5	31.2	3.0	2	11	0	SLB25.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	hem	0.6	273.8	46.5	1.9	2	8	100	SLB25.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	mag	1.9	271.5	44.9	3.0	2	11	100	SLB25.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB25.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB25.9a
This study	mag	1.5	138.5	-15.9	2.9	2	11	-1	SLB26.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	hem	1.3	136.4	-17.0	1.5	2	8	-1	SLB26.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	mag	1.5	295.5	33.1	2.9	2	11	0	SLB26.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	hem	1.3	294.8	30.9	1.5	2	8	0	SLB26.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	mag	1.5	290.6	49.2	2.9	2	11	100	SLB26.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	hem	1.3	290.2	47.0	1.5	2	8	100	SLB26.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a
This study	hem	0.3	143.6	-6.6	1.8	2	8	-1	SLB26.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	mag	1.4	144.7	-5.3	7.6	2	11	-1	SLB26.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	hem	0.3	291.3	29.7	1.8	2	8	0	SLB26.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	mag	1.4	291.6	31.4	7.6	2	11	0	SLB26.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	hem	0.3	286.1	45.3	1.8	2	8	100	SLB26.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	mag	1.4	286.1	47.0	7.6	2	11	100	SLB26.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.2a
This study	mag	1.2	101.1	47.6	2.2	2	11	-1	SLB26.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	hem	0.7	98.5	46.2	1.6	2	8	-1	SLB26.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	mag	1.2	297.9	41.5	2.2	2	11	0	SLB26.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	hem	0.7	298.0	39.1	1.6	2	8	0	SLB26.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	mag	1.2	292.0	57.8	2.2	2	11	100	SLB26.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	hem	0.7	292.7	55.5	1.6	2	8	100	SLB26.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.3a
This study	hem	2.2	119.8	28.6	2.5	2	8	-1	SLB26.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	mag	1.2	122.2	29.9	4.5	2	11	-1	SLB26.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	hem	2.2	298.2	37.1	2.5	2	8	0	SLB26.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	mag	1.2	300.0	39.1	4.5	2	11	0	SLB26.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	hem	2.2	293.3	53.5	2.5	2	8	100	SLB26.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	mag	1.2	295.4	55.6	4.5	2	11	100	SLB26.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.4a
This study	mag	1.6	130.5	5.8	1.9	2	10	-1	SLB26.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	hem	0.6	129.0	3.8	1.9	2	8	-1	SLB26.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	mag	1.6	289.8	34.8	1.9	2	10	0	SLB26.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	hem	0.6	290.3	32.4	1.9	2	8	0	SLB26.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	mag	1.6	283.0	50.2	1.9	2	10	100	SLB26.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	hem	0.6	284.3	47.9	1.9	2	8	100	SLB26.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.5a
This study	hem	1.1	121.9	24.3	2.5	2	8	-1	SLB26.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	mag	2.0	120.9	25.6	2.3	2	11	-1	SLB26.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	hem	1.1	290.2	32.7	2.5	2	8	0	SLB26.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	mag	2.0	288.6	33.6	2.3	2	11	0	SLB26.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	hem	1.1	284.0	48.1	2.5	2	8	100	SLB26.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	mag	2.0	281.9	48.8	2.3	2	11	100	SLB26.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.6a
This study	mag	1.2	106.0	26.6	2.2	2	12	-1	SLB26.7a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	hem	0.6	104.5	24.9	0.7	2	8	-1	SLB26.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	mag	1.2	276.9	30.8	2.2	2	12	0	SLB26.7a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	hem	0.6	276.6	28.6	0.7	2	8	0	SLB26.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	mag	1.2	268.6	44.0	2.2	2	12	100	SLB26.7a:LP-DIR-T	u	853	473	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	hem	0.6	269.0	41.8	0.7	2	8	100	SLB26.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.7a
This study	mag	1.7	126.1	22.2	3.3	2	11	-1	SLB26.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	hem	0.5	127.0	20.2	0.6	2	7	-1	SLB26.8a:LP-DIR-T	u	948	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	mag	1.7	296.9	38.2	3.3	2	11	0	SLB26.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	hem	0.5	299.2	37.0	0.6	2	7	0	SLB26.8a:LP-DIR-T	u	948	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	mag	1.7	291.4	54.4	3.3	2	11	100	SLB26.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	hem	0.5	294.7	53.4	0.6	2	7	100	SLB26.8a:LP-DIR-T	u	948	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB26.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.8a
This study	hem	0.5	88.0	27.7	1.4	2	8	-1	SLB27.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	mag	0.5	89.3	27.3	2.9	2	11	-1	SLB27.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	hem	0.5	256.4	25.8	1.4	2	8	0	SLB27.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	mag	0.5	257.8	25.8	2.9	2	11	0	SLB27.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	hem	0.5	247.8	34.4	1.4	2	8	100	SLB27.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	mag	0.5	249.2	34.8	2.9	2	11	100	SLB27.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB27.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a
This study	mag	1.9	176.7	17.2	5.5	2	11	-1	SLB27.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB27.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.2a
