tab 	magic_measurements																							
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-18 12:01:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	69.4		g	-88	4.07E-06	16	1	1.13E-07	8.11E-08	3.81E-08	u	273	0	0	853
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-08 17:16:05	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.1	21.9		g	-43.2	1.31E-05	1	1	1.45E-07	1.68E-07	1.44E-07	u	273	0	0	273
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-11 17:38:49	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.3	20.4		g	-42.5	1.34E-05	2	1	1.08E-07	2.59E-07	1.44E-07	u	273	0	0	77
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-18 10:12:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	20.2		g	-42.9	1.34E-05	3	1	1.65E-07	1.80E-07	2.11E-07	u	273	0	0	373
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-18 17:27:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	19.3		g	-43.2	1.38E-05	4	1	1.47E-07	2.57E-07	2.12E-07	u	273	0	0	473
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-19 13:15:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	16.5		g	-43.5	1.37E-05	5	1	3.17E-07	4.85E-07	2.12E-07	u	273	0	0	573
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-25 12:58:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	16.6		g	-43.5	1.34E-05	6	1	2.00E-07	2.23E-07	2.14E-07	u	273	0	0	623
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-26 09:54:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	19		g	-43.8	1.26E-05	7	1	2.20E-07	1.93E-07	2.08E-07	u	273	0	0	673
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-04-26 17:24:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	17.1		g	-44	1.11E-05	8	1	2.02E-07	1.88E-07	1.75E-07	u	273	0	0	723
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-02 14:16:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	17		g	-44.3	9.71E-06	9	1	2.05E-07	1.56E-07	2.24E-07	u	273	0	0	748
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-02 20:38:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	16.4		g	-44.2	8.82E-06	10	1	1.49E-07	1.27E-07	1.34E-07	u	273	0	0	773
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-03 19:32:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	17.3		g	-44.2	7.50E-06	11	1	1.48E-07	1.23E-07	1.28E-07	u	273	0	0	798
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-12 15:14:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	16.7		g	-44.7	5.36E-06	12	1	7.00E-08	1.66E-07	8.34E-08	u	273	0	0	823
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-16 12:52:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	17.2		g	-45.3	4.27E-06	13	1	5.92E-08	9.85E-08	6.79E-08	u	273	0	0	833
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-16 18:51:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	16.4		g	-45.3	3.68E-06	14	1	5.98E-08	5.50E-08	5.52E-08	u	273	0	0	843
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-17 15:10:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	16.2		g	-45.4	3.35E-06	15	1	5.53E-08	5.29E-08	5.45E-08	u	273	0	0	848
This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	16.6		g	-45.1	3.06E-06	16	1	4.74E-08	7.93E-08	5.21E-08	u	273	0	0	853
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-08 17:17:35	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.2	350.6		g	-67.6	6.35E-05	1	1	1.68E-06	1.96E-06	8.57E-07	u	273	0	0	273
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-11 17:40:19	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.8	352.6		g	-67.2	6.37E-05	2	1	1.46E-06	1.39E-06	1.04E-06	u	273	0	0	77
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-18 10:13:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	349.4		g	-67.4	6.37E-05	3	1	1.51E-06	1.96E-06	8.64E-07	u	273	0	0	373
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-18 17:28:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	350.4		g	-67.5	6.43E-05	4	1	1.83E-06	2.53E-06	7.31E-07	u	273	0	0	473
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-19 13:17:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	351		g	-67.1	6.23E-05	5	1	1.36E-06	1.42E-06	9.16E-07	u	273	0	0	573
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-25 12:59:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	350.2		g	-66.9	5.91E-05	6	1	1.90E-06	1.84E-06	1.24E-06	u	273	0	0	623
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-26 09:55:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	349.2		g	-67.5	5.68E-05	7	1	1.74E-06	1.88E-06	1.31E-06	u	273	0	0	673
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-04-26 17:25:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	350.5		g	-68.7	5.36E-05	8	1	1.47E-06	1.48E-06	1.49E-06	u	273	0	0	723
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-02 14:18:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	351.4		g	-70.3	5.09E-05	9	1	1.33E-06	1.20E-06	1.75E-06	u	273	0	0	748
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-02 20:40:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	353.2		g	-71.8	5.03E-05	10	1	1.12E-06	1.08E-06	2.47E-06	u	273	0	0	773
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-03 19:34:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	350.8		g	-72.5	4.69E-05	11	1	9.85E-07	1.20E-06	1.67E-06	u	273	0	0	798
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-12 15:15:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	352.7		g	-73.7	4.27E-05	12	1	8.19E-07	7.69E-07	5.61E-07	u	273	0	0	823
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-16 12:54:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	350.6		g	-73.5	3.69E-05	13	1	7.64E-07	6.98E-07	3.12E-07	u	273	0	0	833
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-16 18:53:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	351.8		g	-73.5	3.26E-05	14	1	6.76E-07	7.00E-07	2.66E-07	u	273	0	0	843
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-17 15:12:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	352.4		g	-73.7	2.88E-05	15	1	5.69E-07	5.49E-07	2.42E-07	u	273	0	0	848
This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	354.1		g	-73.3	2.63E-05	16	1	5.09E-07	4.73E-07	1.61E-07	u	273	0	0	853
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-08 17:19:13	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.6	56.5		g	-81.2	1.80E-05	1	1	4.30E-07	2.63E-07	4.69E-08	u	273	0	0	273
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-11 17:41:52	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.7	53.2		g	-81.3	1.74E-05	2	1	4.35E-07	2.52E-07	5.70E-08	u	273	0	0	77
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-18 10:15:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	52.6		g	-81.4	1.75E-05	3	1	3.93E-07	2.67E-07	4.54E-08	u	273	0	0	373
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-18 17:29:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	52.1		g	-82	1.79E-05	4	1	3.94E-07	2.77E-07	5.91E-08	u	273	0	0	473
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-19 13:18:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	48.3		g	-81.9	1.78E-05	5	1	3.49E-07	2.60E-07	6.96E-08	u	273	0	0	573
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-25 13:01:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	48.2		g	-82	1.73E-05	6	1	5.01E-07	3.43E-07	1.04E-07	u	273	0	0	623
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-26 09:57:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	48.1		g	-81.7	1.64E-05	7	1	4.43E-07	3.12E-07	7.57E-08	u	273	0	0	673
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-04-26 17:27:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	47.2		g	-82.1	1.45E-05	8	1	4.06E-07	2.84E-07	4.88E-08	u	273	0	0	723
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-02 14:19:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	46.9		g	-81.9	1.23E-05	9	1	2.39E-07	2.15E-07	3.51E-08	u	273	0	0	748
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-02 20:41:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	47.9		g	-82.6	1.09E-05	10	1	2.84E-07	2.04E-07	5.70E-08	u	273	0	0	773
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-03 19:35:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	44.4		g	-82.4	8.79E-06	11	1	2.14E-07	1.63E-07	2.26E-08	u	273	0	0	798
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-12 15:17:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	47.2		g	-82.7	5.77E-06	12	1	1.59E-07	1.04E-07	2.14E-08	u	273	0	0	823
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-16 12:55:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	46.9		g	-82.6	4.32E-06	13	1	1.16E-07	7.90E-08	1.87E-08	u	273	0	0	833
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-16 18:54:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	46.7		g	-83.5	3.74E-06	14	1	9.39E-08	6.87E-08	1.39E-08	u	273	0	0	843
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-17 15:13:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	52.3		g	-82.8	3.28E-06	15	1	8.85E-08	5.96E-08	1.74E-08	u	273	0	0	848
This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	41		g	-83.2	3.05E-06	16	1	7.00E-08	5.37E-08	9.98E-09	u	273	0	0	853
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-08 17:20:50	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.2	335.6		g	-67.8	2.82E-05	1	1	3.99E-07	4.14E-07	2.35E-07	u	273	0	0	273
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-11 17:43:29	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.2	340.1		g	-67.6	2.73E-05	2	1	3.91E-07	3.94E-07	1.89E-07	u	273	0	0	77
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-18 10:16:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	339.5		g	-67.3	2.71E-05	3	1	4.44E-07	8.45E-07	1.87E-07	u	273	0	0	373
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-18 17:31:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	342.5		g	-67.3	2.69E-05	4	1	7.15E-07	1.05E-06	2.35E-07	u	273	0	0	473
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-19 13:19:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	335.9		g	-68	2.60E-05	5	1	3.59E-07	6.31E-07	2.33E-07	u	273	0	0	573
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-25 13:02:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	331.4		g	-68	2.54E-05	6	1	6.40E-07	1.31E-06	3.04E-07	u	273	0	0	623
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-26 09:59:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	335.9		g	-68.9	2.40E-05	7	1	4.74E-07	5.73E-07	2.64E-07	u	273	0	0	673
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-04-26 17:29:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	335.3		g	-68	1.99E-05	8	1	3.92E-07	5.64E-07	2.47E-07	u	273	0	0	723
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-02 14:21:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	343		g	-68.4	1.59E-05	9	1	5.16E-07	5.02E-07	1.61E-07	u	273	0	0	748
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-02 20:45:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	335.7		g	-67.6	1.35E-05	10	1	2.47E-07	2.63E-07	1.56E-07	u	273	0	0	773
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-03 19:37:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	330.9		g	-67.6	1.07E-05	11	1	1.95E-07	2.51E-07	1.26E-07	u	273	0	0	798
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-12 15:18:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	335.1		g	-67.9	7.62E-06	12	1	1.46E-07	1.34E-07	8.82E-08	u	273	0	0	823
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-16 12:57:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	334.3		g	-67.7	6.35E-06	13	1	1.27E-07	1.13E-07	8.38E-08	u	273	0	0	833
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-16 18:56:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	337.7		g	-67.7	5.61E-06	14	1	1.15E-07	1.42E-07	7.03E-08	u	273	0	0	843
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-17 15:15:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	337.4		g	-68	4.95E-06	15	1	8.93E-08	9.33E-08	6.27E-08	u	273	0	0	848
This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-18 12:08:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	336		g	-67.1	4.54E-06	16	1	9.81E-08	7.90E-08	4.52E-08	u	273	0	0	853
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-08 17:22:47	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.7	15.2		g	-50.7	9.40E-06	1	1	9.69E-08	2.66E-07	5.43E-08	u	273	0	0	273
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-11 17:45:25	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	2.2	16.7		g	-51.1	9.05E-06	2	1	9.59E-08	3.40E-07	5.97E-08	u	273	0	0	77
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-18 10:18:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	19.6		g	-51.9	9.29E-06	3	1	1.06E-07	2.69E-07	3.26E-08	u	273	0	0	373
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-18 17:32:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	20.5		g	-54.8	1.02E-05	4	1	1.09E-07	2.29E-07	4.78E-08	u	273	0	0	473
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-19 13:21:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	21.7		g	-56	1.03E-05	5	1	1.29E-07	2.61E-07	5.32E-08	u	273	0	0	573
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-25 13:04:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	24.2		g	-55.6	9.75E-06	6	1	1.55E-07	1.93E-07	7.83E-08	u	273	0	0	623
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-26 10:01:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.9	24.7		g	-56.2	9.06E-06	7	1	2.30E-07	5.75E-07	9.08E-08	u	273	0	0	673
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-04-26 17:31:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	20.1		g	-56.1	7.87E-06	8	1	1.37E-07	1.56E-07	4.76E-08	u	273	0	0	723
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-02 14:23:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	21.1		g	-56.5	6.95E-06	9	1	1.63E-07	2.61E-07	2.79E-08	u	273	0	0	748
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-02 20:47:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	22.8		g	-56.5	6.09E-06	10	1	1.16E-07	2.29E-07	3.53E-08	u	273	0	0	773
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-03 19:39:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	24.5		g	-57.7	4.71E-06	11	1	8.17E-08	1.01E-07	1.80E-08	u	273	0	0	798
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-12 15:20:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	22.1		g	-57.6	3.02E-06	12	1	4.69E-08	5.18E-08	1.85E-08	u	273	0	0	823
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-16 12:59:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	22.1		g	-58.4	2.29E-06	13	1	3.63E-08	6.37E-08	1.77E-08	u	273	0	0	833
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-16 18:58:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	21.3		g	-58.2	1.95E-06	14	1	3.04E-08	5.20E-08	1.50E-08	u	273	0	0	843
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-17 15:17:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	22.6		g	-57.2	1.70E-06	15	1	2.68E-08	4.12E-08	1.32E-08	u	273	0	0	848
This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-18 12:10:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	24		g	-57.6	1.54E-06	16	1	2.42E-08	2.48E-08	6.30E-09	u	273	0	0	853
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-08 17:26:38	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.5	24.8		g	31.4	9.25E-06	1	1	9.98E-08	1.68E-07	1.69E-07	u	273	0	0	273
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-11 17:50:04	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	2.1	24.8		g	31.7	9.24E-06	2	1	9.70E-08	2.52E-07	2.04E-07	u	273	0	0	77
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-18 10:21:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	27		g	30.5	9.19E-06	3	1	1.18E-07	1.88E-07	2.98E-07	u	273	0	0	373
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-18 17:36:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	27.1		g	28.7	9.48E-06	4	1	1.30E-07	3.27E-07	1.97E-07	u	273	0	0	473
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-19 13:24:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	26.5		g	28.7	9.45E-06	5	1	1.14E-07	3.18E-07	2.00E-07	u	273	0	0	573
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-25 13:08:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	23.9		g	28.4	8.46E-06	6	1	1.18E-07	2.94E-07	2.14E-07	u	273	0	0	623
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-26 10:05:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	26.2		g	28.1	7.33E-06	7	1	1.29E-07	9.93E-08	1.85E-07	u	273	0	0	673
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-04-26 17:34:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	26		g	27.9	6.59E-06	8	1	8.04E-08	1.27E-07	1.84E-07	u	273	0	0	723
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-02 14:26:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	23.4		g	27.9	6.25E-06	9	1	7.37E-08	1.58E-07	1.97E-07	u	273	0	0	748
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-02 20:50:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	24.6		g	28.1	6.12E-06	10	1	9.07E-08	2.59E-07	1.55E-07	u	273	0	0	773
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-03 19:42:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	27.9		g	28	5.86E-06	11	1	8.22E-08	6.47E-08	1.43E-07	u	273	0	0	798
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-12 15:23:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	23.9		g	28	5.46E-06	12	1	8.27E-08	2.04E-07	1.30E-07	u	273	0	0	823
This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-16 13:02:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	24		g	27.9	5.12E-06	13	1	6.66E-08	1.27E-07	1.20E-07	u	273	0	0	833
