,age,age_high,age_low,age_unit,bed_dip,bed_dip_direction,citations,description,dir_alpha95,dir_dec,dir_inc,dir_n_specimens,geologic_classes,geologic_types,height,lat,lithologies,location,lon,method_codes,site,vgp_lat,vgp_lon,dir_k,dir_n_samples,dir_polarity,dir_tilt_correction,result_type,age_sigma,criteria,dir_comp_name,dir_n_specimens_lines,dir_n_specimens_planes,dir_r,result_quality,samples,software_packages,specimens,vgp_dm,vgp_dp,average_alpha95,average_dec,average_inc,average_k,average_lat,average_lon,average_n,average_nn,average_r,data_type,er_citation_names,er_location_names,er_site_names,er_specimen_names,magic_method_codes,magic_software_packages,pmag_criteria_codes,pmag_result_name,tilt_correction,vgp_n,formation,site_alternatives,analysts,member,average_age_high,average_age_low,average_age_unit,conglomerate_test,contact_test,external_database_ids,external_database_names,fold_test,fold_test_significance,percent_reversed,pole_comp_name,result_description,reversal_test,rock_magnetic_test,tilt_alpha95_corr,tilt_alpha95_uncorr,tilt_dec_corr,tilt_dec_uncorr,tilt_inc_corr,tilt_inc_uncorr,tilt_k_corr,tilt_k_ratio,tilt_k_uncorr,tilt_n,vgp_alpha95,average_age,average_age_sigma,average_n_lines,average_n_planes,er_analyst_mail_names
334,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,11.0,278.8,56.8,7.0,Extrusive,Lava Flow,,47.53289,Basalt,Two Island River,269.0659,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB09,32.0,201.3,31.0,7.0,t,100.0,i,2280.0,ACCEPT,mag,7.0,0.0,6.8083,g,SLB09.1:SLB09.3:SLB09.4:SLB09.5:SLB09.6:SLB09.7:SLB09.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB09.1a:SLB09.3a:SLB09.4a:SLB09.5a:SLB09.6a:SLB09.7a:SLB09.8a,16.0,11.6,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,9.4,268.9,28.5,10.0,Extrusive,Lava Flow,,47.53251,Basalt,Two Island River,269.06656,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB10,10.4,190.2,27.0,10.0,t,100.0,i,2280.0,ACCEPT,mag,10.0,0.0,9.6716,g,SLB10.10:SLB10.1:SLB10.2:SLB10.3:SLB10.4:SLB10.5:SLB10.6:SLB10.7:SLB10.8:SLB10.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB10.10a:SLB10.1a:SLB10.2a:SLB10.3a:SLB10.4a:SLB10.5a:SLB10.6a:SLB10.7a:SLB10.8a:SLB10.9a,10.3,5.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,8.4,264.5,36.9,9.0,Extrusive,Lava Flow,,47.53223,Basalt,Two Island River,269.06651,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB11,11.5,197.1,39.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.7936,g,SLB11.1:SLB11.2:SLB11.3:SLB11.4:SLB11.5:SLB11.6:SLB11.7:SLB11.8:SLB11.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB11.1a:SLB11.2a:SLB11.3a:SLB11.4a:SLB11.5a:SLB11.6a:SLB11.7a:SLB11.8a:SLB11.9a,9.8,5.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.9,265.2,31.8,9.0,Extrusive,Lava Flow,146.0,47.53223,Basalt,Two Island River,269.06651,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB12,9.5,194.3,324.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9753,g,SLB12.1:SLB12.2:SLB12.3:SLB12.4:SLB12.5:SLB12.6:SLB12.7:SLB12.8:SLB12.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB12.1a:SLB12.2a:SLB12.3a:SLB12.4a:SLB12.5a:SLB12.6a:SLB12.7a:SLB12.8a:SLB12.9a,3.3,1.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,5.8,266.7,24.2,8.0,Extrusive,Lava Flow,151.3,47.53176,Basalt,Two Island River,269.06706,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB13,7.1,190.1,91.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9231,g,SLB13.1:SLB13.2:SLB13.3:SLB13.4:SLB13.5:SLB13.6:SLB13.7:SLB13.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB13.1a:SLB13.2a:SLB13.3a:SLB13.4a:SLB13.5a:SLB13.6a:SLB13.7a:SLB13.8a,6.2,3.3,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.4,264.8,22.8,9.0,Extrusive,Lava Flow,,47.53111,Basalt,Two Island River,269.06746,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB14,5.3,190.9,472.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.983,g,SLB14.1:SLB14.2:SLB14.3:SLB14.4:SLB14.5:SLB14.6:SLB14.7:SLB14.8:SLB14.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB14.1a:SLB14.2a:SLB14.3a:SLB14.4a:SLB14.5a:SLB14.6a:SLB14.7a:SLB14.8a:SLB14.9a,2.5,1.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,5.7,265.4,22.3,9.0,Extrusive,Lava Flow,,47.53092,Basalt,Two Island River,269.06847,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB15,5.5,190.3,83.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9041,g,SLB15.1:SLB15.2:SLB15.3:SLB15.4:SLB15.5:SLB15.6:SLB15.7:SLB15.8:SLB15.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB15.1a:SLB15.2a:SLB15.3a:SLB15.4a:SLB15.5a:SLB15.6a:SLB15.7a:SLB15.8a:SLB15.9a,6.0,3.2,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,7.2,275.0,23.5,9.0,Extrusive,Lava Flow,,47.5306,Basalt,Two Island River,269.06898,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB16,12.4,183.8,53.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.8477,g,SLB16.1:SLB16.2:SLB16.3:SLB16.4:SLB16.5:SLB16.6:SLB16.7:SLB16.8:SLB16.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB16.1a:SLB16.2a:SLB16.3a:SLB16.4a:SLB16.5a:SLB16.6a:SLB16.7a:SLB16.8a:SLB16.9a,7.7,4.1,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,6.8,283.0,50.2,8.0,Extrusive,Lava Flow,218.7,47.53024,Basalt,Two Island River,269.06923,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB17,30.7,192.9,68.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.897,g,SLB17.1:SLB17.2:SLB17.3:SLB17.4:SLB17.5:SLB17.6:SLB17.7:SLB17.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB17.1a:SLB17.2a:SLB17.3a:SLB17.4a:SLB17.5a:SLB17.6a:SLB17.7a:SLB17.8a,9.1,6.1,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.5,278.8,51.6,9.0,Extrusive,Lava Flow,225.9,47.53006,Basalt,Two Island River,269.06937,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB18,28.7,196.6,218.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9632,g,SLB18.1:SLB18.2:SLB18.3:SLB18.4:SLB18.5:SLB18.6:SLB18.7:SLB18.8:SLB18.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB18.1a:SLB18.2a:SLB18.3a:SLB18.4a:SLB18.5a:SLB18.6a:SLB18.7a:SLB18.8a:SLB18.9a,4.8,3.2,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.4,282.9,48.8,9.0,Extrusive,Lava Flow,,47.52995,Basalt,Two Island River,269.0696,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB19,29.8,191.8,231.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9653,g,SLB19.1:SLB19.2:SLB19.3:SLB19.4:SLB19.5:SLB19.6:SLB19.7:SLB19.8:SLB19.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB19.1a:SLB19.2a:SLB19.3a:SLB19.4a:SLB19.5a:SLB19.6a:SLB19.7a:SLB19.8a:SLB19.9a,4.5,3.0,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,4.1,289.6,51.9,8.0,Extrusive,Lava Flow,,47.52977,Basalt,Two Island River,269.06966,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB20,36.0,190.1,180.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9612,g,SLB20.1:SLB20.2:SLB20.3:SLB20.4:SLB20.5:SLB20.6:SLB20.7:SLB20.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB20.1a:SLB20.2a:SLB20.3a:SLB20.4a:SLB20.5a:SLB20.6a:SLB20.7a:SLB20.8a,5.6,3.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.9,284.7,45.4,8.0,Extrusive,Lava Flow,246.3,47.52953,Basalt,Two Island River,269.06999,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB21,29.1,188.2,201.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9653,g,SLB21.1:SLB21.2:SLB21.3:SLB21.4:SLB21.5:SLB21.6:SLB21.7:SLB21.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB21.1a:SLB21.2a:SLB21.3a:SLB21.4a:SLB21.5a:SLB21.6a:SLB21.7a:SLB21.8a,5.0,3.1,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.2,279.8,49.6,8.0,Extrusive,Lava Flow,,47.52794,Basalt,Two Island River,269.06879,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB22,28.2,194.5,295.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9763,g,SLB22.1:SLB22.2:SLB22.3:SLB22.4:SLB22.5:SLB22.6:SLB22.7:SLB22.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB22.1a:SLB22.2a:SLB22.3a:SLB22.4a:SLB22.5a:SLB22.6a:SLB22.7a:SLB22.8a,4.3,2.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,8.7,294.7,47.7,8.0,Extrusive,Lava Flow,262.8,47.52783,Basalt,Two Island River,269.06879,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB23,37.0,183.0,41.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.8295,g,SLB23.1:SLB23.2:SLB23.3:SLB23.4:SLB23.5:SLB23.6:SLB23.7:SLB23.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB23.1a:SLB23.2a:SLB23.3a:SLB23.4a:SLB23.5a:SLB23.6a:SLB23.7a:SLB23.8a,11.3,7.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.5,282.5,42.7,9.0,Extrusive,Lava Flow,266.4,47.52756,Basalt,Two Island River,269.06866,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB24,26.2,187.9,222.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.964,g,SLB24.1:SLB24.2:SLB24.3:SLB24.4:SLB24.5:SLB24.6:SLB24.7:SLB24.8:SLB24.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB24.1a:SLB24.2a:SLB24.3a:SLB24.4a:SLB24.5a:SLB24.6a:SLB24.7a:SLB24.8a:SLB24.9a,4.3,2.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,4.0,277.5,42.0,10.0,Extrusive,Lava Flow,,47.52719,Basalt,Two Island River,269.06894,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB25,22.5,190.9,148.0,10.0,t,100.0,i,2280.0,ACCEPT,mag,10.0,0.0,9.9392,g,SLB25.10:SLB25.1:SLB25.2:SLB25.3:SLB25.4:SLB25.5:SLB25.6:SLB25.7:SLB25.8:SLB25.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB25.10a:SLB25.1a:SLB25.2a:SLB25.3a:SLB25.4a:SLB25.5a:SLB25.6a:SLB25.7a:SLB25.8a:SLB25.9a,4.9,3.0,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,4.9,285.5,51.2,8.0,Extrusive,Lava Flow,,47.52652,Basalt,Two Island River,269.06909,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB26,32.9,192.1,127.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.945,g,SLB26.1:SLB26.2:SLB26.3:SLB26.4:SLB26.5:SLB26.6:SLB26.7:SLB26.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB26.1a:SLB26.2a:SLB26.3a:SLB26.4a:SLB26.5a:SLB26.6a:SLB26.7a:SLB26.8a,6.6,4.5,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,7.5,282.5,49.6,9.0,Extrusive,Lava Flow,,47.52626,Basalt,Two Island River,269.06944,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB27,30.0,192.7,48.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.8316,g,SLB27.1:SLB27.2:SLB27.3:SLB27.4:SLB27.5:SLB27.6:SLB27.7:SLB27.8:SLB27.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB27.1a:SLB27.2a:SLB27.3a:SLB27.4a:SLB27.5a:SLB27.6a:SLB27.7a:SLB27.8a:SLB27.9a,10.0,6.6,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,14.1,272.8,40.5,8.0,Extrusive,Lava Flow,331.4,47.52589,Basalt,Two Island River,269.07111,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB28,18.7,193.2,16.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.5756,g,SLB28.1:SLB28.2:SLB28.3:SLB28.4:SLB28.5:SLB28.6:SLB28.7:SLB28.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB28.1a:SLB28.2a:SLB28.3a:SLB28.4a:SLB28.5a:SLB28.6a:SLB28.7a:SLB28.8a,17.1,10.3,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,6.6,270.5,20.1,7.0,Extrusive,Lava Flow,339.0,47.52597,Basalt,Two Island River,269.07172,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB29,8.0,185.8,85.0,7.0,t,100.0,i,2280.0,ACCEPT,mag,7.0,0.0,6.9298,g,SLB29.2:SLB29.3:SLB29.4:SLB29.5:SLB29.6:SLB29.7:SLB29.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB29.2a:SLB29.3a:SLB29.4a:SLB29.5a:SLB29.6a:SLB29.7a:SLB29.8a,6.9,3.6,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,4.6,283.8,45.6,8.0,Extrusive,Lava Flow,,47.52539,Basalt,Two Island River,269.07368,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB30,28.6,188.9,149.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9529,g,SLB30.1:SLB30.2:SLB30.3:SLB30.4:SLB30.5:SLB30.6:SLB30.7:SLB30.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB30.1a:SLB30.2a:SLB30.3a:SLB30.4a:SLB30.5a:SLB30.6a:SLB30.7a:SLB30.8a,5.9,3.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.8,293.6,43.3,9.0,Extrusive,Lava Flow,371.9,47.525290000000005,Basalt,Two Island River,269.07381,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB31,34.0,180.5,344.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9767,g,SLB31.1:SLB31.2:SLB31.3:SLB31.4:SLB31.5:SLB31.6:SLB31.7:SLB31.8:SLB31.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB31.1a:SLB31.2a:SLB31.3a:SLB31.4a:SLB31.5a:SLB31.6a:SLB31.7a:SLB31.8a:SLB31.9a,3.5,2.2,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,20.7,291.3,52.1,8.0,Extrusive,Lava Flow,383.7,47.52498,Basalt,Two Island River,269.07428,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB32,37.2,189.2,8.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.1398,g,SLB32.1:SLB32.2:SLB32.3:SLB32.4:SLB32.5:SLB32.6:SLB32.7:SLB32.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB32.1a:SLB32.2a:SLB32.3a:SLB32.4a:SLB32.5a:SLB32.6a:SLB32.7a:SLB32.8a,28.4,19.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.4,291.6,38.8,8.0,Extrusive,Lava Flow,,47.52489,Basalt,Two Island River,269.07443,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB33,30.4,179.1,264.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9735,g,SLB33.1:SLB33.2:SLB33.3:SLB33.4:SLB33.5:SLB33.6:SLB33.7:SLB33.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB33.1a:SLB33.2a:SLB33.3a:SLB33.4a:SLB33.5a:SLB33.6a:SLB33.7a:SLB33.8a,4.0,2.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.5,287.4,43.2,8.0,Extrusive,Lava Flow,388.4,47.52488,Basalt,Two Island River,269.07447,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB34,29.8,184.8,248.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9718,g,SLB34.1:SLB34.2:SLB34.3:SLB34.4:SLB34.5:SLB34.6:SLB34.7:SLB34.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB34.1a:SLB34.2a:SLB34.3a:SLB34.4a:SLB34.5a:SLB34.6a:SLB34.7a:SLB34.8a,4.3,2.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.6,294.5,46.8,9.0,Extrusive,Lava Flow,,47.524640000000005,Basalt,Two Island River,269.07468,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB35,36.4,182.5,387.0,9.0,n,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9793,g,SLB35.1:SLB35.2:SLB35.3:SLB35.4:SLB35.5:SLB35.6:SLB35.7:SLB35.8:SLB35.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB35.1a:SLB35.2a:SLB35.3a:SLB35.4a:SLB35.5a:SLB35.6a:SLB35.7a:SLB35.8a:SLB35.9a,3.4,2.2,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.7,288.4,40.9,9.0,Extrusive,Lava Flow,420.0,47.52422,Basalt,Two Island River,269.07584,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB36,29.3,182.7,194.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9587,g,SLB36.1:SLB36.2:SLB36.3:SLB36.4:SLB36.5:SLB36.6:SLB36.7:SLB36.8:SLB36.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB36.1a:SLB36.2a:SLB36.3a:SLB36.4a:SLB36.5a:SLB36.6a:SLB36.7a:SLB36.8a:SLB36.9a,4.5,2.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.6,294.0,46.9,9.0,Extrusive,Lava Flow,,47.524091,Basalt,Two Island River,269.07645,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB37,36.1,182.9,394.0,9.0,n,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9797,g,SLB37.1:SLB37.2:SLB37.3:SLB37.4:SLB37.5:SLB37.6:SLB37.7:SLB37.8:SLB37.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB37.1a:SLB37.2a:SLB37.3a:SLB37.4a:SLB37.5a:SLB37.6a:SLB37.7a:SLB37.8a:SLB37.9a,3.4,2.2,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,6.7,286.9,45.6,8.0,Extrusive,Lava Flow,437.2,47.52429,Basalt,Two Island River,269.07726,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB38,30.7,186.8,70.0,8.0,t,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9004,g,SLB38.1:SLB38.2:SLB38.3:SLB38.4:SLB38.5:SLB38.6:SLB38.7:SLB38.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB38.1a:SLB38.2a:SLB38.3a:SLB38.4a:SLB38.5a:SLB38.6a:SLB38.7a:SLB38.8a,8.5,5.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.9,293.8,47.3,8.0,Extrusive,Lava Flow,439.9,47.5243,Basalt,Two Island River,269.07744,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB39,36.2,183.3,356.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9803,g,SLB39.1:SLB39.2:SLB39.3:SLB39.4:SLB39.5:SLB39.6:SLB39.7:SLB39.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB39.1a:SLB39.2a:SLB39.3a:SLB39.4a:SLB39.5a:SLB39.6a:SLB39.7a:SLB39.8a,3.8,2.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
