tab 	samples
azimuth	citations	description	dip	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	lon	method_codes	sample	site	specimens
287.0	This study	oriented core	-101	100.0	-67.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7393	Basalt	272.3536	FS-FD:SO-CMD-NORTH:SO-POM	SI6-294.6	SI6(289.8 to 301.1)	SI6-294.6a
152.0	This study	oriented core	-35	93.1	-54.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7393	Basalt	272.3536	FS-FD:SO-CMD-NORTH:SO-POM	SI6-295.2	SI6(289.8 to 301.1)	SI6-295.2a
17.0	This study	oriented core	-23	102.1	-61.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7393	Basalt	272.3536	FS-FD:SO-CMD-NORTH:SO-POM	SI6-296.2	SI6(289.8 to 301.1)	SI6-296.2a
171.0	This study	oriented core	-51	33.0	-32.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-41.6	SI6(40.6 to 57.8)	SI6-41.6a
188.0	This study	oriented core	-39	92.9	-60	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-42.6	SI6(40.6 to 57.8)	SI6-42.6a
15.0	This study	oriented core	-9	79.6	-69.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-43.5	SI6(40.6 to 57.8)	SI6-43.5a
145.0	This study	oriented core	-60	104.1	-66.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-43.6	SI6(40.6 to 57.8)	SI6-43.6a
164.0	This study	oriented core	-76	99.2	-63.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-43.8	SI6(40.6 to 57.8)	SI6-43.8a
258.0	This study	oriented core	-89	345.2	-71.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-46.5	SI6(40.6 to 57.8)	SI6-46.5a
258.0	This study	oriented core	-89	113.6	-68.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-46.6	SI6(40.6 to 57.8)	SI6-46.6a
99.0	This study	oriented core	-43						Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-50.5	SI6(40.6 to 57.8)	
90.0	This study	oriented core	-14	84.3	-61.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7451	Basalt	272.3607	FS-FD:SO-CMD-NORTH:SO-POM	SI6-50.9	SI6(40.6 to 57.8)	SI6-50.9a
191.0	This study	oriented core	-26	103.0	-82.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-78.05	SI6(76.5 to 94.1)	SI6-78.05a
172.0	This study	oriented core	-30	92.8	-69.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-78.20	SI6(76.5 to 94.1)	SI6-78.20a
158.0	This study	oriented core	-60	102.2	-72	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-78.40	SI6(76.5 to 94.1)	SI6-78.40a
99.0	This study	oriented core	-30						Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-78.60	SI6(76.5 to 94.1)	
135.0	This study	oriented core	-25	105.6	-68	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-79.80	SI6(76.5 to 94.1)	SI6-79.80a
138.0	This study	oriented core	-33	101.7	-68.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-79.85	SI6(76.5 to 94.1)	SI6-79.85a
130.0	This study	oriented core	-40	148.6	-75.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-79.90	SI6(76.5 to 94.1)	SI6-79.90a
130.0	This study	oriented core	-36	97.0	-65	1	1	100	Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-80.40	SI6(76.5 to 94.1)	SI6-80.40a
129.0	This study	oriented core	-34						Extrusive:Igneous	Lava Flow	48.7448	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-80.45	SI6(76.5 to 94.1)	
215.0	This study	oriented core	-79	96.2	-79.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-95.40	SI6(94.1 to 104.2)	SI6-95.40a
231.0	This study	oriented core	-85	95.9	-75.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-95.50	SI6(94.1 to 104.2)	SI6-95.50a
249.0	This study	oriented core	-77	122.8	-76	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-95.51	SI6(94.1 to 104.2)	SI6-95.51a
225.0	This study	oriented core	-82	103.4	-77.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-95.60	SI6(94.1 to 104.2)	SI6-95.60a
265.0	This study	oriented core	-92	91.1	-83.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-96.38	SI6(94.1 to 104.2)	SI6-96.38a
240.0	This study	oriented core	-65	71.0	-45.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-96.40	SI6(94.1 to 104.2)	SI6-96.40a
287.0	This study	oriented core	-57	252.4	-74.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7445	Basalt	272.3514	FS-FD:SO-CMD-NORTH:SO-POM	SI6-96.60	SI6(94.1 to 104.2)	SI6-96.60a
195.0	This study	oriented core	-79	131.5	-49.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-0.2	SI7(0.0 to 3.9)	SI7-0.2a
313.0	This study	oriented core	-27	127.4	-44.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-0.5	SI7(0.0 to 3.9)	SI7-0.5a
247.0	This study	oriented core	-75	134.0	-48.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-1.0	SI7(0.0 to 3.9)	SI7-1.0a
249.0	This study	oriented core	-80	127.9	-50.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-1.1	SI7(0.0 to 3.9)	SI7-1.1a
180.0	This study	oriented core	-62	126.9	-45.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-1.4	SI7(0.0 to 3.9)	SI7-1.4a
260.0	This study	oriented core	-45	108.7	-65.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-10.9	SI7(9.6 to 18.0)	SI7-10.9a
216.0	This study	oriented core	-26						Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-11.8	SI7(9.6 to 18.0)	
	This study			116.9	-52.8	1	1	100	Igneous:Extrusive	Lava Flow	48.7403	Basaltic Lava	272.3316		SI7-11.80	SI7(9.6 to 18.0)	SI7-11.80a
284.0	This study	oriented core	-36						Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-12.7	SI7(9.6 to 18.0)	
	This study			119.5	-54	1	1	100	Igneous:Extrusive	Lava Flow	48.7403	Basaltic Lava	272.3316		SI7-12.70	SI7(9.6 to 18.0)	SI7-12.70a
323.0	This study	oriented core	-53						Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-13.2	SI7(9.6 to 18.0)	
	This study			129.7	-48.7	1	1	100	Igneous:Extrusive	Lava Flow	48.7403	Basaltic Lava	272.3316		SI7-13.20	SI7(9.6 to 18.0)	SI7-13.20a
348.0	This study	oriented core	-48						Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-13.7	SI7(9.6 to 18.0)	
	This study			125.6	-42.5	1	1	100	Igneous:Extrusive	Lava Flow	48.7403	Basaltic Lava	272.3316		SI7-13.70	SI7(9.6 to 18.0)	SI7-13.70a
307.0	This study	oriented core	-40						Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-14.2	SI7(9.6 to 18.0)	
342.0	This study	oriented core	-51	115.4	-59.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-15.6	SI7(9.6 to 18.0)	SI7-15.6a
351.0	This study	oriented core	-55	117.3	-64.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7403	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-16.0	SI7(9.6 to 18.0)	SI7-16.0a
176.0	This study	oriented core	-49	125.4	-53.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-2.4	SI7(0.0 to 3.9)	SI7-2.4a
209.0	This study	oriented core	-52	129.1	-49.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-2.6	SI7(0.0 to 3.9)	SI7-2.6a
203.0	This study	oriented core	-53	126.3	-45.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7406	Basalt	272.3317	FS-FD:SO-CMD-NORTH:SO-POM	SI7-2.7	SI7(0.0 to 3.9)	SI7-2.7a
258.0	This study	oriented core	-64	134.4	-56.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-3.94	SI7(3.9 to 5.4)	SI7-3.94a
259.0	This study	oriented core	-62	132.9	-62.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-3.95	SI7(3.9 to 5.4)	SI7-3.95a
214.0	This study	oriented core	-75	111.5	-54.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-3.96	SI7(3.9 to 5.4)	SI7-3.96a
249.0	This study	oriented core	-66	127.4	-60	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-3.98	SI7(3.9 to 5.4)	SI7-3.98a
217.0	This study	oriented core	-75	134.0	-48.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-4.20	SI7(3.9 to 5.4)	SI7-4.20a
252.0	This study	oriented core	-86						Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-4.40	SI7(3.9 to 5.4)	
256.0	This study	oriented core	-74	142.6	-57.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-4.70	SI7(3.9 to 5.4)	SI7-4.70a
2.0	This study	oriented core	-19	142.0	-31.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7405	Basalt	272.3316	FS-FD:SO-CMD-NORTH:SO-POM	SI7-4.75	SI7(3.9 to 5.4)	SI7-4.75a
334.0	This study	oriented core	-46	115.4	-67.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-1.70	SI8(0.0 to 3.9)	SI8-1.70a
112.0	This study	oriented core	-13	136.2	-69.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-1.80	SI8(0.0 to 3.9)	SI8-1.80a
282.0	This study	oriented core	-16	134.3	-71	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-1.90	SI8(0.0 to 3.9)	SI8-1.90a
291.0	This study	oriented core	-39	89.0	-63.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-108.6	SI8(106.6 to 115.4)	SI8-108.6a
274.0	This study	oriented core	-23	110.5	-67.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-109.8	SI8(106.6 to 115.4)	SI8-109.8a
123.0	This study	oriented core	-56	83.6	-67	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-111.2	SI8(106.6 to 115.4)	SI8-111.2a
116.0	This study	oriented core	-28	78.5	-62.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-111.6	SI8(106.6 to 115.4)	SI8-111.6a
131.0	This study	oriented core	-25	100.4	-67.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-111.8	SI8(106.6 to 115.4)	SI8-111.8a
100.0	This study	oriented core	-73						Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-113.4	SI8(106.6 to 115.4)	
166.0	This study	oriented core	-41	108.7	-65.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-113.6	SI8(106.6 to 115.4)	SI8-113.6a
	This study	oriented core	-90	130.9	-49.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-114.4	SI8(106.6 to 115.4)	SI8-114.4a
170.0	This study	oriented core	-22	118.8	-69.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7449	Basalt	272.3724	FS-FD:SO-CMD-NORTH:SO-POM	SI8-115.4	SI8(106.6 to 115.4)	SI8-115.4a
208.0	This study	oriented core	-8	126.1	-71	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-2.00	SI8(0.0 to 3.9)	SI8-2.00a
285.0	This study	oriented core	-21	123.9	-69.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-2.30	SI8(0.0 to 3.9)	SI8-2.30a
217.0	This study	oriented core	-85	125.2	-65.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-2.70	SI8(0.0 to 3.9)	SI8-2.70a
218.0	This study	oriented core	-85	124.0	-67	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-2.75	SI8(0.0 to 3.9)	SI8-2.75a
301.0	This study	oriented core	-38	111.5	-52.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-28.7	SI8(19.3 to 45.0)	SI8-28.7a
296.0	This study	oriented core	-87	111.1	-61.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-29.7	SI8(19.3 to 45.0)	SI8-29.7a
266.0	This study	oriented core	-67	92.4	-51.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-29.9	SI8(19.3 to 45.0)	SI8-29.9a
248.0	This study	oriented core	-15	126.0	-70.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7466	Basalt	272.3806	FS-FD:SO-CMD-NORTH:SO-POM	SI8-3.30	SI8(0.0 to 3.9)	SI8-3.30a
303.0	This study	oriented core	-15	98.5	-57.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-31.5	SI8(19.3 to 45.0)	SI8-31.5a
275.0	This study	oriented core	-35	100.4	-61.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-31.7	SI8(19.3 to 45.0)	SI8-31.7a
280.0	This study	oriented core	-73	112.7	-58	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-32.4	SI8(19.3 to 45.0)	SI8-32.4a
307.0	This study	oriented core	-44	122.6	-66.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-32.8	SI8(19.3 to 45.0)	SI8-32.8a
315.0	This study	oriented core	-29	127.4	-60	1	1	100	Extrusive:Igneous	Lava Flow	48.7463	Basalt	272.38	FS-FD:SO-CMD-NORTH:SO-POM	SI8-35.2	SI8(19.3 to 45.0)	SI8-35.2a
116.0	This study	oriented core	-67	124.7	-65.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-50.0	SI8(47.5 to 56.7)	SI8-50.0a
31.0	This study	oriented core	-31	115.3	-56.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-50.5	SI8(47.5 to 56.7)	SI8-50.5a
92.0	This study	oriented core	-22	111.5	-60.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-50.6	SI8(47.5 to 56.7)	SI8-50.6a
129.0	This study	oriented core	-30	128.0	-60.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-51.3	SI8(47.5 to 56.7)	SI8-51.3a
281.0	This study	oriented core	-34	126.3	-68.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-52.2	SI8(47.5 to 56.7)	SI8-52.2a
291.0	This study	oriented core	-93	125.6	-73.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-53.0	SI8(47.5 to 56.7)	SI8-53.0a
330.0	This study	oriented core	-38	18.1	-44.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-53.2	SI8(47.5 to 56.7)	SI8-53.2a
22.0	This study	oriented core	-85	202.9	-20.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7458	Basalt	272.3789	FS-FD:SO-CMD-NORTH:SO-POM	SI8-54.0	SI8(47.5 to 56.7)	SI8-54.0a
358.0	This study	oriented core	-18	124.9	-72.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-6.0	SI8(3.9 to 19.3)	SI8-6.0a
268.0	This study	oriented core	-27	147.5	-78.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-6.2	SI8(3.9 to 19.3)	SI8-6.2a
43.0	This study	oriented core	-50	111.1	-72.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-6.3	SI8(3.9 to 19.3)	SI8-6.3a
44.0	This study	oriented core	-51	109.6	-73.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-6.4	SI8(3.9 to 19.3)	SI8-6.4a
197.0	This study	oriented core	-19	116.2	-63.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-6.5	SI8(3.9 to 19.3)	SI8-6.5a
264.0	This study	oriented core	-80	116.3	-74	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-7.8	SI8(3.9 to 19.3)	SI8-7.8a
300.0	This study	oriented core	-28	111.7	-72	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-70.3	SI8(62.9 to 84.4)	SI8-70.3a
283.0	This study	oriented core	-30	114.5	-70.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-70.4	SI8(62.9 to 84.4)	SI8-70.4a
304.0	This study	oriented core	-75	107.5	-73.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-70.7	SI8(62.9 to 84.4)	SI8-70.7a
281.0	This study	oriented core	-19	97.6	-65.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-72.1	SI8(62.9 to 84.4)	SI8-72.1a
120.0	This study	oriented core	-15	94.7	-66	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-72.3	SI8(62.9 to 84.4)	SI8-72.3a
264.0	This study	oriented core	-61	99.4	-69.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-72.9	SI8(62.9 to 84.4)	SI8-72.9a
282.0	This study	oriented core	-31	110.0	-71.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-73.2	SI8(62.9 to 84.4)	SI8-73.2a
278.0	This study	oriented core	-32	96.5	-68.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7457	Basalt	272.3777	FS-FD:SO-CMD-NORTH:SO-POM	SI8-73.4	SI8(62.9 to 84.4)	SI8-73.4a
253.0	This study	oriented core	-47	85.7	-63.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-88.2	SI8(84.4 to 102.6)	SI8-88.2a
57.0	This study	oriented core	-96						Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-89.0	SI8(84.4 to 102.6)	
235.0	This study	oriented core	-92	138.8	-63.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-9.0	SI8(3.9 to 19.3)	SI8-9.0a
126.0	This study	oriented core	-90	38.1	-45	1	1	100	Extrusive:Igneous	Lava Flow	48.7465	Basalt	272.3805	FS-FD:SO-CMD-NORTH:SO-POM	SI8-9.2	SI8(3.9 to 19.3)	SI8-9.2a
129.0	This study	oriented core	-39	104.0	-74.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-90.2	SI8(84.4 to 102.6)	SI8-90.2a
191.0	This study	oriented core	-42	74.4	-67.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-90.8	SI8(84.4 to 102.6)	SI8-90.8a
31.0	This study	oriented core	-49	78.7	-68.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-90.9	SI8(84.4 to 102.6)	SI8-90.9a
179.0	This study	oriented core	-50	73.0	-65	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-91.3	SI8(84.4 to 102.6)	SI8-91.3a
34.0	This study	oriented core	-101	66.5	-62.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-92.5	SI8(84.4 to 102.6)	SI8-92.5a
227.0	This study	oriented core	-93	91.8	-63.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-96.9	SI8(84.4 to 102.6)	SI8-96.9a
213.0	This study	oriented core	-48	81.5	-60.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7453	Basalt	272.3761	FS-FD:SO-CMD-NORTH:SO-POM	SI8-97.0	SI8(84.4 to 102.6)	SI8-97.0a
242.0	This study	oriented core	-73	131.3	-25.6	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D1	SI8(D1-D9)	SI8-D1a
80.0	This study	oriented core	-15	116.1	-30.5	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D2	SI8(D1-D9)	SI8-D2a
229.0	This study	oriented core	-30	124.6	-38.8	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D3	SI8(D1-D9)	SI8-D3a
275.0	This study	oriented core	-28	126.6	-39.8	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D5	SI8(D1-D9)	SI8-D5a
102.0	This study	oriented core	-46	116.2	-37.9	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D6	SI8(D1-D9)	SI8-D6a
115.0	This study	oriented core	-51	115.4	-39.9	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D7	SI8(D1-D9)	SI8-D7a
